Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
CYL77_RS03240,0.0027148957289900967,0.019297803602678854,0.005373234863327175,0.003436536149607532,-0.0006675529974565563,0.0010949554005900625,0.021159941186413803,0.0027839878815130487,-0.005721213847304344,0.025975285824189197,-0.004637719372046571,-0.043969065834508304,-0.0029605321805079936,-0.005847118010937775,-0.006395913902871094,-0.00043766062460587807,-0.006199527301467598,0.0008050066568939778,-0.005408958619444262,-0.0051305128311347325,0.0009663951694759053,-0.012193833690559963,0.0025540824101146346,0.00423756157916373,-0.0006431508072201594,-0.011945936363508106,0.006066376435897267,0.03697858965877223,0.005874656905577649,0.004955656264606387,-0.002332724736055543,0.02899556668796073,0.0018072771374043658,-0.005629992743484971,0.0006460468115225697,-0.012203068014290603,0.012575551248310588,0.008476842702758069,-0.002422176575209496,0.007091215490740012
CYL77_RS03245,-0.00494653728276099,-0.020311609644813294,0.03652384973219684,-0.003819101673887866,-0.00012675430005675424,0.025266112091949212,0.03735060215115117,0.029423583299933685,-0.01262020214234027,0.023592665210392515,-0.0010465092929442565,-0.02918433912344174,0.007711191293464565,0.006529901368621515,-0.004550176583746962,0.01236645144272517,-0.02127760744320565,0.005091349771368911,-0.006057436135563353,-0.006736147034814993,0.004588138253558552,-0.020636919395368932,0.00755465732774793,-0.012514957902693415,0.016897958063649198,-0.004236580102736244,-0.024056418201117657,-0.0036245104200321593,-0.013315211040197103,0.019690478593888002,-0.0022057233177566397,-0.005896403394685122,0.005924386386127194,0.006662005764699262,-0.0006542615544977883,0.020825890894443325,0.006385204663900479,-0.009902604079433793,-0.006919581023922452,-0.050948120465649574
CYL77_RS03250,0.003653555488775019,0.0055017749099688625,-0.006598930258832961,-0.0006077087524360736,0.009031968915728956,0.013871945802306454,-0.031373176664336165,0.018547813997877995,0.039716899876701336,-0.030366740847473758,0.02323461862020626,0.0030869554124852492,0.008631577980380325,0.0038446952723627287,-0.0074370478459761,0.0038617478777607153,0.004952136432921291,-0.0012836352862170412,0.003313392499704134,-0.010078530654758134,-0.003986567904621173,0.0005035414914056099,0.01149776429591217,-0.0013734555184580733,-0.011336433744063141,0.006813039693188363,-0.0072132046323782366,-0.015159514433871077,-0.014838925847200347,-0.010217745902191938,0.0018334929134553137,0.014916426198741306,0.019442999248220846,-0.015114577066975885,-0.003184159951491499,-0.022940237194270338,0.013419909829381283,0.01939046156675046,-0.010271983564061993,0.005314331239174626
CYL77_RS03255,-0.028404130998257074,0.005045151286102806,0.011104024791665192,0.0060985462981841924,-0.007607518831892773,0.005084265360226925,0.00531923023785412,-0.012168698083298126,-0.009112951383532228,-0.01021121935693047,-0.014249738792531684,-0.0019997468262969434,-0.002254962187727358,0.007501259309071736,-0.009404810622583347,-0.005416254095029021,0.005153972668885909,0.0072881366328356985,0.021036664109972937,0.003562063018083923,0.0006486329396549578,0.00019388317112937605,-0.004061043609831805,-0.01574553900443416,-0.004618818417075601,0.03430257606308784,-0.030084534446376838,0.010434929651600436,0.020935401808496668,0.0034265070741618105,-0.007417555554798384,-0.0048146665079584205,-0.011120879064969206,0.0007983677201285999,-0.018436521559148412,0.017080095809742867,-0.009120878326385615,0.015520413528202324,-0.005039880620257841,-0.006324178446300304
CYL77_RS03260,-0.0036033637260050625,0.005788371083904576,0.01170106490305853,-0.00387970586635833,-0.004002412986316007,0.009948731845271463,0.012355499925567765,-0.005539629828774398,-0.0007949000030038008,-0.0033789747128534276,-0.0013242717483990586,-0.03291967884047296,-0.0016287864222075848,-0.01198237731236175,-0.0019105343150272538,-0.004964769410983105,0.0019403923890043962,0.009905271960891538,0.010558330821125426,0.007772669956413891,0.011916230442044737,0.010907877793855365,0.021410552075699668,-0.0029015887798607212,-0.007520542629425236,0.006996382943991543,-0.014028892672710408,0.011301017172587136,-0.02249640986597242,0.010378022587296698,0.004980222037468193,0.0037026469527618056,-0.005568927445709645,0.022160702280728962,-0.020059530242631327,0.0026159159446812654,-0.0154247156844785,0.0007820292574545137,-0.01979197478439635,-0.01622534238201896
CYL77_RS03265,0.01233980559825977,-0.001042592512085467,0.001108035443588764,-0.00552156485802998,-0.012334896577997554,0.0025576465739598295,-0.0013729702611439292,0.0016684239317151556,-0.008533921056184087,0.007730010081948486,0.01574674260382775,-0.006653196595511179,0.008602575212950074,0.005275018392962246,-0.003829186573958825,0.00423720713295322,-0.004918003381790083,0.008669094162005685,0.00813681626120385,-0.011642549342447189,0.018352470109109523,0.015473367155715732,0.004491755372234101,-0.010575796794094289,-0.000906094415385751,0.013145554150282594,-0.009390036259859222,0.0014067325979001913,-0.004804363920051711,0.00153334601904596,-0.00012503751624388078,0.00854238532373708,0.007020368000862129,-0.011148000682690352,-0.0030506227101114976,0.0016623142782012797,-0.009476886389867205,0.01642673207193571,-0.01857005893823939,-0.004803785825119249
CYL77_RS03270,-0.017650171769652917,0.002007462620497498,-0.008915032027311469,-0.007204678749960284,0.011039972990069553,0.020709723607218854,-0.01918801201595364,0.00684174813637716,-0.015467606474001437,0.003334598902906293,-0.034327662095718914,-0.022704651613589855,0.02755619486865152,0.025729084828140392,-0.02253034304043846,0.010617422527324814,0.0019760573618157274,-0.030134926426400307,0.03280600982652248,-0.00010385289205341607,-0.004213744743742794,0.01324366373154972,-0.023001780076689536,0.014931534739362075,0.010844809516124638,-0.027862731062532634,-0.012449788368369906,0.0016201723224912215,-0.00968849541393887,0.004718628495872491,0.008716256218226151,-0.01394400372627548,-0.011628564665778038,-0.033607762968927764,-0.017150015816697173,-0.006973700210846801,-0.03336823425785777,0.021349259867286315,0.01470815752355252,-0.0077518340275032314
CYL77_RS03275,0.010014735332478304,0.00690571023366362,-0.002859159186871824,0.0063053007973723485,-0.0015547376496009102,0.01963421611609969,0.0027375218506871875,-0.00350953094099709,-0.011097712002280024,0.0031136856458347222,-0.00677902309622777,-0.008099457212628556,0.005499756015208478,-0.0038130475046366658,-0.00540671165308594,0.00017025179435528005,-0.011649327754685548,-0.013209917457135482,0.00904035000149719,-0.012403017416096179,-0.003527922894143034,-0.015863786996575886,0.010881061576024482,-0.005364234892746498,-0.0015190476468709007,-0.01471748094868353,-0.006566350989249668,0.006009440088796821,-0.00813297133956948,0.0007883385841155721,0.005159926165516205,-0.006852122831070864,-0.004572025751411091,-0.0041678086036309025,0.0012836297405029824,0.030791867544541836,-0.023369205771412518,-0.002461600319515898,0.00400624085606646,0.001999609674601006
CYL77_RS03280,0.02293749544562481,0.011961076084111375,0.006157118518390846,0.0035695823414808774,-0.011702797270271964,0.024331553785482667,-0.015209221080139904,0.01956298031659212,-0.019056390936814417,-0.02333371213937542,0.002983946802012553,-0.020518396568984326,-0.007313514791094971,0.005273599681475456,0.016427477205516454,-0.009841477351844095,-0.007204392566170625,-0.008900416806871618,0.01397611641713725,-0.028855273817222405,0.003087504130615355,-0.017542550406972165,-0.003821967653478529,0.013971293364688935,0.01646874699737871,-0.011777020026311525,-0.013896633572454348,0.005746562285250886,-0.009622331623973735,0.013763973509106726,0.01404995997802493,0.00349081704099223,-0.004915803042427876,-0.008769821547147949,0.0029526213857832676,0.01494319880053197,-0.0258422610407525,0.007708053885606534,-0.0020596265976859174,0.01926515182019335
CYL77_RS03285,0.012354694093476433,0.004388705073112696,-0.011217391183773025,-0.00825837256944294,-0.0032985018412250307,0.017225085560165065,-0.011506817569746187,0.021319742814075067,0.0009355958657189932,-0.0203622197106431,-0.008909144338956001,-0.021819263090702656,-0.019045025207725018,0.012681930609443719,0.02145864024257493,-0.019123157805142846,0.0035640429165538124,-0.001824990624625656,0.019026888399583882,-0.006573889994050761,-0.0035752229635450257,-0.0008415106679558132,-0.024418357427593268,0.01336816915909611,0.04766632074686004,-0.008308310426475533,-0.010150950353855303,0.015106912120114053,-0.02569887691917275,0.006611044209242304,-0.0054736197571377656,0.029730002472534447,-0.027019832765929917,0.0015209001373212884,-0.005582265333357161,0.006677748261472539,0.019531692588927417,-0.006750067641821793,-0.002332677126284777,-9.749314027484213e-05
CYL77_RS03290,0.013746739883678494,0.014226830811438393,0.0048479324209035005,0.02499120513835027,-0.012268819706416814,-0.02507922546459056,-0.016758620785665278,0.037291288858435696,-0.02070036953401891,0.03230674254960106,-0.04538211474012319,0.004020695869246667,-0.029267863511966228,-0.008632425069049007,-0.013222851048173445,-0.006327470691284027,-0.026495968229215832,-0.0036323137610892115,0.0018989829314351267,0.020209459927306758,-0.024487372941596964,0.021864826741054787,-0.005612055468731157,0.0008821620266587002,-0.006513885019494716,-0.0004988048366596965,0.01898194536315808,0.014595509590020973,-0.010057749183806914,-0.056237461752696005,-0.01565574950791522,0.05016237400928268,-0.011482823801142237,0.031961380033631026,0.001041553258466068,0.011180297209164167,0.04253045580718789,-0.022027507311334717,0.010118879034492864,-0.02890207212410018
CYL77_RS03295,0.01943756576335251,-0.00414469496709493,-0.0006050412796762098,0.004869113887091613,-0.008365816849086268,-0.0031514725315668545,0.010687201220646245,-0.016234545888920423,-0.002921300564314694,0.008953025153114712,-0.00666723763910562,-0.000667539886133854,-0.004355839503630928,0.01242091116350438,-0.004945004594388825,-0.0012456012346414918,-0.027586304999387853,0.00254676082127418,0.004753213067070393,-0.004217127312141156,-0.0013183672396195204,0.0014887693911848922,0.0015439025083653348,0.003617529793495896,0.0038960553594629683,-0.011303463696546173,-0.01253581670145208,0.006804274018281618,0.009416202247432726,0.0035857421840273067,0.009611618813447752,-0.002889195122855548,0.007927673993400733,-0.005789162156243771,-0.02119554830757518,0.012082590667604752,-0.0025569036705911092,-0.0005420287856578622,0.013048991969019772,3.737641687320598e-05
CYL77_RS03300,0.03469209017088353,-0.02112213234437294,-0.00018571828695024227,-0.012099656751789544,-0.009359944909743559,0.002250520940533041,-0.010135443196635346,-0.014950620869899569,-0.019500034595014502,-0.017548758024255984,0.010810094016114118,0.0077785681663838134,-0.0059990949556608855,-0.0014529872002850505,0.005013553825028291,-0.010593966730987094,0.11031493275279798,0.004386881210003576,-0.020798179564111785,-0.00570964293364422,-0.00023636667703970558,-2.313041184324899e-05,0.031905671006856526,0.021392642304305882,-0.0059155102612341234,-0.0238968146624743,0.022166453870633332,-0.02926688725609339,-0.023356707048995652,-0.02897549307517873,0.01395438540552447,0.015793790128096216,0.004769496428819313,-0.034437101922550985,0.003421398352219399,-0.011841459759244157,0.01156046270971287,-0.02385157387331289,0.03427655629779443,-0.03014234678349102
CYL77_RS03305,-0.005103553292845611,-0.045850766269874575,0.0057489085270488426,-0.017049797216939683,-0.002144324558826705,0.01736031214905741,-0.00833832933153969,-0.011848807205664271,-0.012232881051594962,0.0027618554605087207,0.0003164746126971401,0.011385583010790939,-0.00784213598461389,0.0018550033049308456,-0.006377491641468205,-0.0038880937769546586,0.005147894310571622,-0.006025395558411928,-0.011286348786112527,-0.00639054656176297,0.0021681302091239624,-0.003015933952192704,0.0038621065524261492,-0.016819718996067837,-0.016936627801884548,-0.007508016876579636,-0.0024688070182361465,0.0069281938991416735,-0.006679754615100585,-0.003932131272496999,0.008219316992850475,0.005886365294412927,-0.009735153829643815,0.0031190595043661695,-0.004897153095095086,-0.016294684472518788,-0.0025603945200412493,0.001992775269460978,0.0017418358336114587,0.028236267058451822
CYL77_RS03310,-0.008402482642863824,-0.08001199026715174,0.0006779594538615984,-0.01053078423469695,0.01290137920620758,0.0014439912058153365,-0.0010268291440315616,0.026296438219918603,-0.011372814964794267,-0.009015124279307172,-0.00935420574437994,0.03842974518445538,-0.015936150856975747,-9.286010003457901e-05,0.014304837453059709,-0.004590740258696333,-0.026003537046990037,0.012591886398590619,-0.014211370322626237,0.007878578151460248,0.00696339945427279,0.002545400069351799,-0.008977371314653579,0.018684896059360658,-0.011010100797142451,-0.010376631554502863,-0.024479788265189803,0.03385515424170451,-0.013042981699235503,-0.0020670147020019937,0.0066983730443046195,0.009734352711310738,-0.0021064220368464705,-0.009149428344653647,0.0016424820336907644,-0.00321265911362399,-0.0029885528678358308,0.01902194297465846,0.012494609780358778,0.060393126941018845
CYL77_RS03315,-0.003995570349129649,-0.013813720747426237,0.019207962472714193,0.003989740939631594,0.012204410843641857,0.03677239272509151,0.028307919277990572,0.022817669130745233,-0.013880278215667874,0.00978651700874947,-0.018979313502863807,-0.031318736078508096,0.006951100310229591,0.004016423436212721,-0.0023423409052745914,0.03518214307301111,-0.004160009045835876,-0.01020530857777297,-0.00742874093354709,0.0007095100969880447,0.005095834817531073,-0.005016050759492887,0.007750648378976801,0.0017222807989605764,-0.006576353366118746,-0.014140586945585157,-0.0006773786834808328,-0.0017153896660967096,0.008898026388419522,-0.014161949023165815,-0.00885326515593096,0.013563977164665189,-0.006475191029422544,-0.009051577641545563,-0.016095621023060953,0.022541617155774896,0.0013046961369184104,0.005717158641814854,-0.03159428525179143,-0.0172610146931293
CYL77_RS03320,-0.0215096086089086,-0.038954151088666775,0.021293192700197822,-0.026151887704849445,0.011191926855409116,0.02155843129290681,0.05703423035099392,0.009020227070236784,-0.016185328997790235,-0.010060106696764355,0.002701486767753456,-0.021335187999066134,0.00960657525817499,0.0034472006291730497,-0.0012055630292523783,0.004021834005775705,-0.0037594401038987557,0.01670559479576718,0.00821304803812642,0.002835466227446645,0.02758633264071669,0.011225166053071854,-0.008033229648013084,-0.006437250073041323,-0.003813935790240439,-0.007185691879026526,0.04395424608693351,-0.006894451502773367,-0.014215125452676306,-0.0169284586788816,0.001469036547967383,0.006319123453340807,-0.0014300133546839354,0.005522319826065461,-0.0035535500972651312,0.016332926400900765,0.018781216569551448,-0.0028372416197875827,-0.021212156987662163,-0.00370453845351991
CYL77_RS03325,-0.005454529747867044,0.003132651127101924,0.016204756918962154,-0.008232780510386678,-0.03198081728839509,0.002389594336348054,0.010824885621285142,0.014341041928450537,-0.008919722871205668,0.007388433460559135,-0.03357848836543752,-0.04696933499732512,0.0070074337443993065,0.010723918925771075,0.005945732827904088,-0.007939974494105446,-0.009236947897515729,0.005793748986610472,0.0026201831510157376,-0.007366764148452332,0.013833762981590949,-0.02244937594416457,0.006856161323469889,-0.033537846092550345,-0.007156666955193692,-0.004862032580091605,-0.004989977922440328,0.012980189970741574,0.004824442426742709,-0.011111899693486173,0.005101760804842017,-0.0019373274382427945,-0.0017944757059392465,0.007809357056313927,-0.013278478020550958,-0.006444537514413735,0.007350881420221601,-0.023339440595723765,0.0188716541020056,-0.01201772259887694
CYL77_RS03330,0.0018778139025904458,0.0033803947104000154,0.033649780872684144,-0.01762664680180849,-0.054087257885319664,0.01457643231352015,0.010270689522011968,-0.02005306642107834,-0.01724943898619306,-0.009599942702116749,-0.0015633555071177731,-0.06255959186543981,-0.011984483559242724,0.01620653242936329,0.02338403669521754,-0.011283196510163683,0.008221570907720029,0.006947619353220846,-0.023391102454704233,-0.02271103261284766,0.00948526755655533,-0.014554215068607313,1.8332767584503903e-05,-0.004846301569486417,-0.0036669791681495046,-0.014746797434446724,0.0014887956321309253,-0.00733889287419946,7.47341260315286e-05,-0.0029333426899461387,0.0026077085477672034,-0.00099742121054095,0.0071478977300944956,-0.0748010674831834,-0.010783787932150462,-0.012828887090885253,-0.0019335122917932667,0.07409459601907858,0.007917640404845603,0.01090403389434937
CYL77_RS03335,-0.013976326689327679,0.02554423216656608,0.09227718767542398,0.14806232519942542,0.0004688388779920532,-0.029178953032071984,0.0029706604505065175,0.004104299100732518,-0.012523063161796924,0.0686422129896065,-0.0025704597966447694,-0.025255279638924648,0.0031133596585961533,0.003915736728469267,-0.005281406775032915,-0.002420634078011092,-0.005209326534634237,0.0030162986963358346,-0.04275449413914929,0.01632293258313225,0.0037008170214742663,0.0017950210183411387,-0.011019974979963907,-0.024337202837522123,0.026247550688314688,-0.04761839530229955,-0.022074919708335257,-0.01791319557694772,0.0009799852419174315,-0.018826706861928392,0.05463160875664751,-0.00645750094636775,-0.005431344332784209,0.011570424528262587,0.031232880340405195,0.011794311244017197,0.004717455000029308,0.030672039561363513,-0.01324655929748785,-0.00496209208544434
CYL77_RS03340,-0.022349166400813365,0.024985811815870597,0.04854489868189488,0.17318471148875372,0.02388462274767635,-0.027168508212284146,-0.004325593766469548,-0.006368871040606194,0.08088963596489694,0.05702009500344768,0.015589321006415578,-0.06039937644538823,-0.0031318718403627248,-0.0015423085538013692,-0.002524359269466852,-0.005582198776279753,-0.011603202485240565,-0.006516668960258308,-0.0025987789883363936,0.005443084012184777,-0.0018857804287667778,-0.014259219220662969,-0.012582892545661814,-0.0013417370093489738,-0.008389541225291272,-0.05778582479531171,-0.035118880735717534,0.0011702024542469523,-0.00174595505925204,0.0054638918278967765,0.20368000155195257,0.0031202389331878226,-0.0052067761352788695,0.015791112382473337,-0.00304224101634696,0.024325805025063377,-0.010856497009312899,0.0073648882857809805,0.008990486076322312,0.007058648767091626
CYL77_RS03345,-0.021221671562237088,0.028568477494811416,0.07456956673626455,0.1632715408194903,0.032108338016540276,-0.021124695794850372,0.0022845806573312992,-0.0058828752027107875,0.02246258196897207,0.013384763893413445,0.011177353949154895,-0.07447501765255045,-0.005093272608775517,-0.0002580073662262678,-0.005146900184779015,-0.0010548551010222012,0.01598247329096799,-0.040048418147705094,0.09926161669473237,-0.008850138401669368,-0.0016302857186131742,0.013691693586935337,0.00978110662743637,0.002713556845381021,-0.0072451409872934976,-0.07363236577321186,0.012838370565860402,0.009911866434856708,-0.018292514931906548,0.0021177055671232187,0.21329820445500908,-0.014447805808542605,0.008411371863375545,-0.013862867023539205,0.008946567247217424,0.019867689014987144,0.013315162202853224,0.010933440819330582,0.0015001477345757588,-0.0069836247648752256
CYL77_RS03350,0.0020527271983959154,-0.0017866446882157762,0.007871695517152728,0.10061368998920979,0.0017672346182932201,-0.032472406483141605,-0.01247334286297834,0.025037606822386965,0.0496295563946309,-0.0823482952479671,0.0048675038932369805,-0.00249823507310311,0.0378355184320568,0.033565644871675265,0.08221859823868931,0.04585728148622652,0.022391234392958235,0.034575959349080115,-0.1000927354581142,-0.002203132063808362,0.0010014345260307928,0.06188551741239585,-0.04439931280628584,0.012637459602004303,0.08913958449486266,0.023122709032379764,0.022816371618453804,0.010887281472745446,-0.10735389936734878,0.011532398631892829,-0.09018905231294044,-0.00023560351470756737,0.01605096370893267,0.01335140635703816,-0.0730883356274696,0.021485318317615534,-0.01264268031929865,-0.003798385687849692,0.036437674927712924,-0.029800993259887717
CYL77_RS03355,-0.030329880128474474,0.012196254432734597,-0.01885942908978936,7.626681944656387e-05,-0.011573540120987913,-0.0045818622555763066,-0.019866254422908153,0.00038658924851033303,0.014865604314715621,0.008353071182460337,-0.00745053450365339,0.007645319750569052,0.017150873065858763,-0.029449879051966565,-0.003597732141345345,0.0016254103502970718,8.479265639483502e-05,-0.017904130658359073,-0.024276613253776773,0.007530416016125927,0.020785199574365087,0.01768376915828012,0.013952208197507894,6.477286541665324e-05,0.008725169872693294,5.950002183936361e-05,-0.005387623446898315,0.011507489444931983,-0.03841129988513794,0.016336625719065398,0.016051619555790722,-0.019623888437397326,-0.008145652716747808,0.0045447234972227635,-0.031087719795115185,-0.03138235351857584,-0.030399200824964934,0.021644602398460104,0.009166373636123092,-0.028675395409836376
CYL77_RS03360,-0.003998049354225977,0.006040069857207315,0.004218704310831098,-0.018949405167613332,-0.000261786027274834,0.00512859583481918,-0.007645344922500661,-0.017248722323921283,-0.01708497118215948,-0.0018142844049821127,0.0011920435782975971,-0.0013294615310313971,-0.005330104965638413,-0.013476944448480705,0.0011424336883089584,-0.008595017740741428,-0.013279019791790289,0.0007139777185904978,-0.010093958410935393,-0.009711683117221856,-0.0009563299516083088,0.015137273072073288,-0.014568471682723162,0.021838904535540563,0.005498899042029648,0.006829501011035923,0.06969969265306801,-0.004319206465403411,-0.009023282175888284,-0.016175874466059857,-0.003144149730832657,-0.00514390087919611,-0.010876697675178489,-0.003628830388096352,-0.004844961800386135,0.0022144403445710885,-0.010557561182462833,-0.005404829778157056,0.007074824095925234,0.012890903318412856
CYL77_RS03365,-0.0020230607233871272,-0.007795075400929773,0.012940593636666576,-0.00999409443332035,0.008332381671065226,0.006206262003761239,0.014751107745917907,0.0012014296614851524,-0.01306114647950275,-0.010879157901368137,0.00958330308938395,0.004968357644341575,0.006380331995811752,-0.031112121045484793,-0.001144059372884514,-0.004338768155676029,-0.015476420777711504,-0.0005877344067742705,0.0009746396736175709,-0.02292299544885525,-0.012144379840828935,0.019235076641799954,-0.005394286771496842,0.03562596773083695,0.015799199403710128,0.0027842796792655307,-0.013732506241942943,0.004929630787588016,-0.00984790296831982,0.03835128610952746,0.0053143565504347075,-0.018456892366217795,-0.0021030728819544054,-0.010141659296250539,0.003640697616589952,0.007532294749772559,-0.006936881985188065,-0.017555402411184147,-0.035121596313495235,0.03004100346927296
CYL77_RS03370,0.003843679669165297,0.006803985409970526,0.00613634239843065,-0.0007398206509801078,0.00022357747802884785,-0.00878139573044008,0.015220241163437905,-0.003994535294296278,-0.0088040146916793,-0.014229479729901084,0.005758067168326534,0.0007013870316566938,-0.006518128375895647,-0.006766176036835544,-0.0006007720785663088,-0.0007857266363260336,0.007791935005771815,-3.156878552888254e-05,0.0035596382024912295,0.0024757748890625255,-0.0025719347853712833,-0.005309184878669216,-0.0005048603205004014,-0.013316974190941138,-0.0013106918062040871,0.009062147391803521,-0.021720698762610405,-0.004722107869784302,0.003353297144762183,0.002151132400200032,-0.0010305618568433508,-0.004244490728860353,-0.002404771404371541,-0.0044997198400898155,0.013184668145348338,-0.002768318538751915,0.01384571645321806,-0.0070455742037724076,-0.034699409017456884,-0.02498926786053371
CYL77_RS03375,0.011325325039253695,-0.0020903468996663604,0.02513066619955368,-0.015279775687663566,-0.0029570549097819357,0.03835340539447784,0.009577510075626804,0.0049874330513285155,0.0605425169607904,-0.0014655664597996612,0.0017197597360529948,0.0193551418612329,0.030390398410050756,-0.02448433612348228,0.004186485445208398,-0.003835445178404505,-0.012901553793159166,0.0007455170466518312,0.028410181742813165,-0.02287180000116246,-0.0047102680285072305,0.011307941770444752,0.027470651282056648,0.005464382958145163,0.043749402613210614,-0.02139842384102156,-0.005308667873414893,0.006091547110997586,-0.01763996606192402,-0.0033647733775869558,0.014770269158405364,0.009566368741007048,-0.042368065321008896,0.02465259484620745,0.010795826095023409,-0.008210050761785137,0.044812858694764174,-0.039739078683164376,-5.865200123538016e-05,0.009446250776329271
CYL77_RS03380,0.025121036049613295,0.00030089279174102504,-0.0018619460597501566,0.03476396365450225,-0.0015738195187636776,0.03355191345955209,-0.008074911721498478,-0.016855642567831775,0.13454942719809077,0.025053524652686465,0.04479178321593116,0.013648401014803435,-0.06116459517695568,-0.05774915393081697,-0.020768419166119954,-0.035543976109017654,-0.0012077469730140556,0.0008420578193873338,-0.0018757218564291803,0.00795692601263535,-0.01849965137620047,0.02650532068465452,0.06172146818838252,-0.009387005760259163,-0.07583478925000856,0.012776776781525839,0.007296831183181585,-0.002778801106586986,-0.0017902729492609588,0.02155463576148153,-0.009239082517440734,-0.03181046091434906,-0.057807684682377576,0.0005891770173600628,-0.010432965671052355,0.015987717948149724,0.022124480185047406,-0.002040085592811211,0.006395189502014686,-0.014608192155877078
CYL77_RS03385,0.0012696735536649262,0.006412770834632827,-0.00029754183748788895,0.0032202006912069674,-0.018560269613089663,0.03935281071873589,-0.031067777681291115,-0.013620005341252519,0.07215144756361015,0.06180774530216238,0.017559635426962043,0.022245036160592334,-0.01704967582114454,-0.016791423673311434,-0.0027538011396425815,0.006045242861145978,-0.00794797540006243,0.0011399571754571306,0.01486463128395738,-0.0353538959943103,0.008463684860492383,0.016015056970106276,0.03800997188759288,-0.03831074645578276,0.008586807070753362,-0.026631244702408574,-0.011286951755689036,-0.012176291729428792,-0.00640587984812933,0.01456429448443709,0.005490251294101008,0.04306619322775644,0.005932708998939078,-0.010955481867604679,-0.0129684315843685,-0.010082761742342416,0.008770616108306642,-0.025722941567253826,-0.003133234201697443,-0.017954414033699594
CYL77_RS03390,-0.005345570004825958,0.018777322416976473,0.03039423122106588,-0.005565558119682946,-0.03998071008656735,0.004340638798302828,-0.00969652347695873,0.0034775585188610812,0.04356975245573969,-0.03426577363720017,-0.025380586592002836,0.029609874923817864,-0.012375888947695564,-0.013361106320886027,0.013446398835937526,-0.015156185430426232,-0.008787278092185142,0.012947919278961651,-0.012186397618568424,0.034220887621836754,0.01385682739865462,0.017069910163031235,0.022841632409839812,-0.019226969701928154,0.08217374258842469,-0.017950964887785508,-0.02968192666113104,-0.0066682445427002955,0.006306021187073884,0.005606781517482523,-0.015025166791573912,-0.014751344396301807,-0.046369214973650756,-0.012639012135609567,-0.025628477350305108,-0.014332893518033928,0.040213548047076726,-0.011837103593821063,0.026179147764147596,-0.015363039154592372
CYL77_RS03395,0.010649660790028237,0.0028321856957025052,0.0019237524594410043,0.012466222581556887,-0.02740347655102531,0.02551561898784724,-0.01836026630336895,0.0109963688582636,0.0018466174732268644,0.024883415838286793,-0.01590690053322076,0.0036426429729210837,0.01982196369569462,0.0017172277077646863,-0.003328097027770588,0.005551065943507993,0.0023554078012080946,-0.03060862962379407,0.0014232678473195773,-0.019091774620372114,-0.012481146492577942,0.003662681985809607,-0.005594297057841328,-0.03294383482695747,0.031540580275493814,-0.009138925535785072,-0.013873231460202062,0.015410878535021232,0.0037070230180907106,0.009305356807550161,-0.011644470802556683,0.006264796532062427,-0.015959660340336558,-0.01629649408890789,-0.034377575393602956,-0.00395711536262755,0.010079556591197724,0.012583139522042017,0.018479297182733622,-0.03294268321184764
CYL77_RS03400,-0.0017487156500002763,0.000781625436654775,-0.003390651982165346,-0.010853950624167014,-0.0044893014732378545,0.0100446413904299,-0.021062966719956534,-0.00711694989536979,0.012619176447055373,0.017284384495818518,-0.016105990971214856,-0.01782934288363912,-0.003238655539861823,-0.0046136095903860815,-0.010097017652427692,-0.00023865525581208595,0.004580229458893949,-0.001138964119883168,0.006091783902982496,0.019393514643271693,-0.025463061452878893,0.001943351733012352,0.02231428566503056,0.012066237713602566,-0.012503268008481592,-0.03171043598780634,-0.019358531758497288,0.042743985569206645,0.0056486998935533226,0.0042187078417691174,0.005947991234563255,-0.013805093338428335,0.005908819526615746,-0.019566299898726318,0.015644282096702596,-0.010868324944081121,0.018890089959325552,0.01844983520775794,0.004700736176781716,0.00809524496146506
CYL77_RS03405,0.017880755555280393,-0.027879597741740723,-0.006061595182405337,0.004696857388410167,-0.002994139607398807,-0.009489680206409905,0.003048665740257229,-0.015623383905675407,-6.862688786460634e-05,0.017680637556313803,-0.019963171610261832,-0.0051145596134721675,-0.01128629206013764,0.005413572768747546,-0.002507295781713463,-0.0006118662922677443,-0.01340359139896783,-0.01756293095390094,-0.009758213247329865,-0.009981151151803574,-0.01943032420408928,-0.020192218788256732,-0.009012908087155918,0.009613160940711905,-0.003751441792448609,0.010021604197250098,0.007184177764341601,0.01592615727939771,-0.0023832163909100006,0.008247030053999101,0.014456117695477848,0.00955232948639363,0.003934680869960288,-0.01016598529517695,0.01902413688877176,0.0025279182148114313,0.000979169335633106,0.019831665968366972,-0.01291459916298504,-0.004686938446102146
