,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
cg0458,-0.003276578634702662,-0.0013480076065733248,-0.0017433228955082189,-0.003953273893595883,0.0019041648471585168,0.001506476898063547,0.0012398403240052216,-0.0038531467176648668,0.0010384115772124726,-0.0008706980165509729,-0.0015614047568490838,-0.003804857945277325,0.0028152164115944024,-0.0011694663864037884,0.000717810134522413,0.0030623522362410384,-0.002989455273530348,-0.003736946530933165,-0.0030095550227543454,0.005752993336961754
cg0462,-0.0015551383500241366,-0.004120036441090237,-0.003730008689128686,0.0003935714628724109,-0.0017697658840605864,-0.0018384074734352702,0.005121168613468266,0.0010692928191988595,-0.0062826196342526675,-0.002787463163304627,-0.00045615938272049574,-0.0053878287091054695,-2.8548436822192315e-05,-0.003354028368498793,-0.0013389842120659855,-0.0008244536923856209,-0.003906408955150117,-0.002335190373266175,-0.00023640790124094388,0.009998220474716192
cg0463,0.010650899098785757,0.01611694042604633,-0.031011222178876367,-0.007382075186763922,-0.008340407002893024,-0.0054528222313445064,-0.0029354877926050546,0.0034669927288572154,0.12832944564795762,-0.011882607265958639,0.012982965198223388,-0.008191651138708827,0.003997538799486115,-0.0175399007289446,-0.0004437276480374249,0.04419687206525316,0.0012360422003570854,-0.0015614072499100377,0.027209819864739783,0.004891801110907515
cg0464,0.004046243566360971,-0.024352792697754134,-0.015124744232927584,-0.005557614303299021,-0.03327348044719816,-0.018803310434297362,0.01614284860504795,-0.019840705340999274,0.17789487679634014,-0.03799220626287272,-0.00842341045251644,0.008832103609321159,-0.008590783759251755,-0.0038530443814828318,0.003961701299548471,0.04956742085071978,-0.016586730362689046,0.009234911350139327,0.019889812687329686,0.02228699708773353
cg0465,0.0017702415833182827,-0.00847233906121871,-0.003387871681994586,-0.0020818843969729424,-0.005234318162862858,-0.004233967036836742,0.0032965399349679098,-0.00214732890856557,-0.006079641256061985,0.03738361980924601,-0.0012374164882013269,-0.0022896171325633135,0.000509165298544598,-0.0050103770610040906,0.0009193387611304267,0.0011311355935458465,-0.000490703505836333,-0.003148672820211955,-0.008658502186910486,0.01078664294968753
cg0466,0.004636121697273168,-0.011019811151671723,-0.009521447309348554,-0.007126034104802405,-0.010432359822806487,-0.006068244914775247,-0.010616717430440688,-0.005795521691089159,-0.00591029639548182,0.11700152149364217,-0.0023889611947396664,0.005763551509314636,-0.00483457323661298,-0.018534101794325224,0.014990559921574,0.0015434124674880581,0.011011880335760248,0.003873023644898093,-0.020402868692146026,0.006342199707297822
cg0467,0.003271553451739949,-0.010691478826264991,-0.005959063879516635,0.0038098638834399724,-0.0052227519713421554,-0.007478933485713178,-0.006861495544963069,-0.002751183628840177,-0.005758441745962015,0.05909936591639582,-0.0013386487472643114,-0.00045816279896913794,4.438409988521684e-05,-0.011105019629528439,0.005945136634018595,-0.0031404197995020394,0.00805173791927613,0.0005275414670233393,-0.011760788744813636,0.009064324677728969
cg0468,0.0043089261120311684,-0.009306768616188942,-0.008170277169809583,0.0022398790774308345,-0.0058385676755666515,-0.005567906380395934,-0.007404736389684143,-0.003986287332225863,-0.0013166598531845933,0.05591122914717869,-0.0018052717386763451,0.0010823540477839628,-0.000709344750062338,-0.01235737125442586,0.005692740028497526,-0.000932673779500707,0.008249112659320951,0.0003274733493632235,-0.012435668133912718,0.009524647701067581
cg0469,0.0008129878849370811,-0.008140517661983822,-0.003988157776569971,0.0025441629091211048,-0.0026586882801182487,-0.0030495763366311297,0.00339303110637201,-0.00035205824619889556,-0.004649645907843016,0.019481313974796483,-0.000781391634253471,-0.0027211161864907564,0.0023084716516905005,-0.008093544468816972,0.000994531121674836,-0.0023751864327746673,-0.0006506203316868916,-0.001044921265757125,-0.004709139922991718,0.01013240872702464
cg0470,0.0020437096603435887,-0.010157521568339399,0.011217003222178928,0.010677936969130462,-0.02440734424428463,-0.012420694147793208,0.0016946752127058326,-1.4232040167941368e-05,-0.0014349567389356918,0.12400981029282125,0.0024335073934696836,-0.001336389661197053,-0.003778179921095581,0.011489220009873492,-0.0011411226285312802,-0.0007151844857314077,-0.009580594635309941,-0.010496475132087379,-0.007271136492654093,0.0073740585137999975
cg0471,0.0004761585662609559,-0.007509195806019196,0.003063832569946437,0.008695066778456077,-0.01216880469491409,-0.006033183676809308,0.0013667420185322595,-0.0011324592709958533,-0.0026189216924911345,0.06148043444048104,0.002646633154027116,-0.0024767791163542003,-0.0021809734616686487,0.005393868943865538,-0.0008827615552720652,7.338347607318513e-05,-0.007080103258190952,-0.005428593939364574,-0.008823696749359648,0.008073269727362742
cg0472,-0.010910769563449026,0.005963318534464007,0.002875940455771342,-0.005979292121277534,0.02846038209591024,-0.002051022261227298,-0.0042123641985884995,0.03139442069446287,0.003301080003337201,-0.00532026776706202,0.015351207417069261,-0.024230891902337574,0.0038892341908644676,0.02542312955630434,0.011520704691228312,0.07356685797852035,0.005023054024021867,0.002021625626187236,-0.0021592129378403967,-0.033072581920500756
cg0474,-8.218508593991026e-05,-0.0049540663482535744,-0.006618839399406296,0.000896466456342504,-0.0024496368625444094,-0.0020309810292975117,-0.003447666945082986,0.0020887564147678795,-0.0011154968378874253,-0.0007726305314993899,-0.00112796537136287,-0.004622225905528476,-0.007162269572605136,-0.004876053472259524,0.0020135263022335002,0.0012237455567569785,-0.0005630863021404865,-0.0014203157385317884,-0.004028262874039996,-0.00016694758656297926
cg0475,0.010538603176314798,-0.016146286377002744,0.08533748199732633,0.0044424917280456834,-0.043326074060205305,-0.0066620061484139945,0.04350093073828933,0.03264092066908389,0.009203791488060373,0.007655097017327416,0.002675667815078904,0.04430378925784726,0.09481753228360773,-0.0065503649992905725,0.007823842844713304,-0.0005791819294803666,-0.005258400489056261,0.0007627241078645202,-0.023285170061636537,-0.0358641557839395
cg0476,0.0011664654889213038,0.003881639116552777,-0.026012980986927593,-0.02123739306525068,0.026261095648051368,0.018746898969675865,0.0007963336534490875,0.015255389552783372,-0.014824580392068753,0.006286640213587638,0.005414131016367978,0.012144077272337206,0.0025628282912583244,-0.0013931283541096025,0.003135896506041073,0.024571124610358312,-0.00963704397966006,0.008227171499370653,-0.0011721309814201075,-0.025260898789507637
cg0477,-0.001734347471237019,-0.003019986535184127,-0.003792947188053924,0.0005801085870112719,0.00263829488406667,0.001579717862279094,0.0025152608334004485,-0.0022358869541642913,-0.002990720564144186,-0.002510079407874075,-0.0011402186259813392,-0.004305290693575406,-0.0033328606510941087,-0.001634105190799978,-0.00014673670244190037,0.00035966508928813847,-0.0033703742733569896,-0.002500738491116042,-0.002390225790667065,0.00760253766127095
cg0478,-0.00220651278258465,-0.00563141936071969,-0.0047796767737064,0.001968738314030159,-0.00035108675281232216,-0.0005108037273989427,0.007094788865280307,-0.0005414626214236113,-0.007279009270928623,-0.0019388989515147712,0.0007557770601583617,-0.005409693656079823,-0.002382838866528498,-0.0020341757200631784,-0.002121465626793686,-0.0010692213801166003,-0.002107588203863654,-0.0017434052599265646,-0.000662115790839494,0.011546566614937852
cg0479,-0.002146637913853875,-0.007792482555540356,-0.004027074310793846,0.0022019902123898622,0.002091123130910997,0.0009519589880504764,0.0076204155904134995,-0.003860808766005355,-0.0059539092925941384,-0.0004727867103477826,0.003673695627685664,-0.005994629997031944,0.0046249223471292195,-0.0022555841302298943,-0.0013953111864546197,-0.0007055300792412532,-0.0020462272218494913,-0.0011088859563154216,-0.0015297309809265333,0.014752499471482071
cg0480,-0.0011604755048102747,0.015023779535295396,-0.039775025902737016,-0.07661260924677699,0.01315856422114608,0.03557150038317053,0.048147225260162754,0.03483306438461253,-0.04462671434344465,0.07017295732524238,0.04967491993608093,0.15845218904259178,0.0034156787466575753,-0.028337406812620466,-0.05484287756653479,0.0667893495003912,5.0636121492963775e-05,0.02075845360265248,0.027104189109832658,-0.026358402989090052
cg0481,0.0010666175029258342,-0.0027001063062216364,-0.005834313598874516,-0.0006590681734835618,0.001428962883742327,0.0008099890918221329,-0.0008550771851060218,-0.0031643537424774163,0.00029719268867667146,-0.0017617443500499404,-2.2700424201655894e-05,-8.132045355902627e-05,-0.0018595196617536532,-0.003791948117990856,-0.0007803461731332143,-0.0022113448310305136,-0.0018538009419801994,-0.00543264082266424,-0.0009043378753892197,0.010505903181934999
cg0482,-0.01580675627160166,-0.02847798060440259,0.08679061587101289,0.0007012877499913531,0.005834358717572811,0.00040844104905268005,0.004035831822238091,-0.040896642913584386,-0.015451022515392735,0.012539104023067628,0.02354128232614293,0.0227149607420309,0.022721958342592698,-0.006797504784275011,-0.013173042946418287,0.029434971822218544,0.01640589697995787,0.017827059667955027,0.026007457414669605,2.05209651991111e-05
cg0483,0.003183354029869581,0.04781275949303643,-0.014225769170598625,-0.0030991221670869915,-0.005349976889738139,-0.002316926571943388,-0.008228795524357914,-0.005892052722650368,-0.0038298927987098024,-0.0075288110163541574,-0.010428648607150285,0.006612954652991194,-0.015438909085762722,-0.0015603308090721894,-0.0010842442536132264,0.004052330201028365,0.005059524153275867,-0.006682877036448722,-0.0017705113231831265,-0.001550859035804227
cg0484,-0.005553994855198626,0.017376559827993857,0.0018899818732761942,0.003551490293476031,-0.00796023445974757,-0.007884122151847852,-0.011121736896546818,-0.006157745251022589,-0.009375786522145865,-0.0012779298893968267,0.0008523551393607756,0.006224256004950016,-0.0012108295717095498,0.0011203237103980673,0.00011786711132986147,-0.001526691939894279,0.00692248198065449,-0.008719817128973727,-0.0030170896271610836,-0.013881086071777033
cg0485,-0.0008848331968111789,-0.005618644561632835,-0.003519692031463906,0.0003570183085632036,5.863404749269426e-05,-0.0013792122812732663,0.005199831965363138,0.001354647742828735,-0.007234949090812206,-0.0027703838086098483,-0.0013172350389825506,-0.004839758455226323,0.0020937187278498555,-0.0025100348430349244,-0.0014258557119287802,-0.0015774626578504566,-0.0034127601098497555,-0.001998867114647159,-0.000489068941182037,0.012968106565912609
cg0486,0.0011934374098452525,0.00944070101430001,-0.007829254798088527,-0.0032904896127251525,-0.007117487831043247,-0.016002067237364574,-0.01619353409332805,0.03100345745488101,0.011835037984191403,-0.002294988803207233,-0.0013282681512310427,0.010806806450585913,0.0115262950236918,-0.011989685425196052,0.0031444421397299194,0.00432011209340347,-0.009332503920226625,0.01535812790590781,-0.0022895215979107,-0.018458517184717485
cg0487,-0.002263016416870095,0.002244686624523089,-0.0029655951541810947,-0.005095824227163743,-0.0026062984084130837,-0.00127656535333746,0.0016006919537694061,-0.0006381472902290818,0.005940256904760743,-0.0005670955721514329,-0.0011732533092452637,-0.006366179753785031,0.0006516500580860761,-0.004849651239410672,-0.00106098631605288,0.0006378988048721688,-0.003945891444264849,-0.005523203524033146,0.0005771654937111429,0.004166911794776853
cg0488,0.00775040829082441,0.0011939314431587125,0.01621934416998898,-0.008770282198577048,-0.01243490945490682,-0.008584188945355757,-0.0060485693064702304,0.024618654279972296,0.01969560608440272,-0.014708168409860868,0.004446314446226059,0.024253993348605805,0.0662627647957356,-0.007312241843076954,0.008001647393843157,-0.006202618892295568,0.028102620449836874,-0.030303807856141524,-0.028581117161000008,-0.039414051387401776
cg0489,0.0007336052719022209,0.002120041808487399,0.0025012867315743026,0.0004860288196471009,0.0023926169427278903,-0.0009668889518606643,-0.011640676486186862,0.0011924462234012669,-0.002823339397649988,-0.006657480411535937,-0.00014143392594096903,-0.00042625327089231273,-0.004159985619612937,-0.0012134168891602317,0.0006202043623395321,-0.006918015677858078,-0.003441960750667699,-0.004936486673975734,1.6491940163785326e-05,0.0006577295379418053
cg0490,-0.0013254113521191063,-0.004908859933188109,0.0632918965576008,0.001850227745534429,0.0004719730115053149,0.010070695419139875,-0.05917599764626717,0.041479401768416,0.020686134877744258,-0.015133466795286992,-0.00586607386842978,0.03722909009899115,0.09833842628176803,0.0064969472275346355,0.012611094858895715,0.0059508488749968605,0.020445761694767247,0.0066874332169964325,-0.01206022126646844,-0.0036176828380548053
cg0491,0.005946470838751129,0.03431422238128773,0.00951575568351025,-0.0011083427870732573,-0.002691593223523791,-0.00645233948736942,-0.008900360207795213,0.012935078623511882,0.001573763399959935,-0.013732748420066412,-0.005792440396354734,0.006412804595629148,0.033795225187562304,0.0017796303040763335,0.012725286143172755,-0.014880303608280632,-0.006451705456868212,-0.010111227874209015,-0.014187466252420598,0.002987641452510915
cg0492,0.001219261286533238,0.023129294417246826,0.015555716187978724,-0.004428512101584456,-0.002688271231141941,-0.01411280013546295,-0.014551309886127094,0.01604818303799657,0.005259499805691136,-0.007076417837456436,-0.0037176865685124485,0.0053667882113421885,0.008988116092401174,0.0037916373706419746,0.01619135543201397,-0.020474977963116547,0.0005500762023035516,-0.006550398611658075,-0.01647853317205657,-0.010318379796558329
cg0493,0.002512826603688034,0.03718528208074863,0.01882367104904844,0.0005478002449713536,-0.006564490082204397,0.007779214850065406,0.003885152738433835,0.007524845469652739,-0.010912761802212876,-0.0170219008835094,0.00485186036665366,-0.008261851049430053,-0.00653138563919664,-0.005589876864514111,0.007264070963850336,-0.017186395552519405,-0.014081284946697739,-0.02299180746613335,-0.005948415804296912,-0.0175474063831594
cg0494,-0.0032265950918436708,0.0029498844990569787,0.006280416756352849,-0.004491286590699939,-0.0046607400553736215,-0.0025164243237316554,0.004570945974369423,0.0034873836897958473,-0.013522428995311158,-0.0022241477225685828,0.0007095953104904129,-0.005539929295742565,-0.013209772640514586,-0.004668131583055413,-0.0002011848928632748,-0.004017181620378606,-0.007300596255268645,-0.004723945473029253,0.0019235023860651923,0.00280430581951522
cg0495,0.0017346784881331501,-0.003948542246197187,-0.010608462927839792,0.005423179865347666,0.003928249933860666,-0.0030157567587468614,0.016281150058641634,0.005765300824110407,0.011826974368179477,0.003318576119933931,-0.0001892899680845433,0.006332506871447192,-0.007065077014831691,-0.01491192544061481,-0.0024671606438185817,-0.00042655708499428504,-0.007795987833209473,0.005282137727871725,-0.0006280545861771465,-0.008979848978395802
cg0496,-0.0019299347738326702,-0.003962675689043586,-0.0030716859154606853,-0.0028731915890053594,-0.000657604346907507,-0.0026048265477856044,0.0013990743300514087,-0.004308920868407671,0.004445776546651339,8.729617110611907e-05,0.0014015958738235526,-0.009507833215176021,0.0028472291838367186,-0.0043200409729976545,0.00020826278260158487,-0.0002348547916005724,-0.00215247591586086,-0.004712354059570673,-0.001526179342237355,0.004268140364150765
cg0497,-0.004071026970053446,0.004251330384715165,-0.0020475250602731256,-0.004974028833659833,0.00017383258616400152,0.0005277956819627448,0.00037564989091148785,-0.004894227885028262,0.02722906921801103,-0.005990219043032688,-0.00218079479155536,-0.009856800454598816,-0.00781612635156176,-0.005878019609800552,-0.0022162687679444636,-0.0028194907050896134,-0.007999004128976262,-0.00760112020632733,0.004029627085320645,-0.011306518300554735
cg0498,-0.017933561053135916,-0.003602365953770929,0.012370625814265958,-0.0023158093495270877,0.0011318402468346424,0.013360224232968137,0.02360167035312745,-0.012517093965657694,0.04075715460999709,-0.007678379455352982,0.0011851666534429452,0.01531623249175127,0.0019865356388620936,-0.005710190502442748,-0.003709506728270501,0.0138804198832369,-0.003062063813100977,-0.0009018403453569689,0.01138393011175118,-0.03251722028753805
cg0499,-0.0008137082082237279,-0.0005477633397559479,-0.003472388149978402,0.0002484521911466667,0.00014208130698088725,-0.0034380819372032377,0.002108317380190768,0.005020782193844352,-0.004201072799101228,-0.0038520440770854103,-0.003389394794451946,-0.006402836665448116,2.0074417823550028e-05,-0.0029556359591579435,-0.000779833359167289,0.0010429162800175184,-0.002575730711165518,-0.002645358750691026,-9.561099200840785e-05,0.009052961199013564
cg0500,-0.004603007625896198,-0.004030739056371964,-0.0063121647184949245,-0.004792568401904665,0.002059168226982459,0.00034191760805040545,-0.00324367633547302,0.0012670164836762379,-0.012073022890856657,-6.745509965150434e-05,0.0007357845814385164,-0.0022269009904706573,0.0033321354109227515,0.0013114092629279712,0.0002473109517785569,0.004590941028618279,0.005891423907854389,0.0013443058294278552,-0.0030658559870325114,0.0070977921778323525
cg0501,-0.002701739099081226,-0.005675235848062803,-0.0017276035697021946,-0.002417774129405615,-0.0027418941729137006,-0.0034775693001007184,0.0009706357826604222,-0.004223706245827696,-0.0063133226997593205,-0.002084340399274523,-0.003577277667611694,-0.006467453020673628,-0.0005553427797180738,-0.0006803001641267106,0.0005613172187852162,0.00032458647330896984,-0.003282585563386784,-0.0005686827758895287,-0.0017689904425074233,0.004837093218207361
cg0502,-0.002342309889741241,-0.0022384889130439433,-0.007034391594571658,-0.0018608217703952512,-0.003058838156944029,-0.0015659303452118958,0.0025088360140613796,-0.00028138091488666905,-0.006424533763181425,-0.001798241223392617,-0.004265332916463768,-0.007556924415714417,-0.015002191726468224,-0.0006076592175894133,-0.0024907556660314634,-0.0003355699685503355,-0.002596303195277504,-0.003941118650379711,-0.0010075097318574878,0.00027827894105238225
cg0503,-0.002990454238643626,-0.010635623391175257,-0.00971145814758301,-0.021180166890029745,-0.005143356782808646,0.00960834052985113,-0.0029411209178520385,-0.008652721522001887,0.01733273389844508,0.0022476494191244257,0.001369021863917288,-0.005028219419603224,0.002812730352219278,0.005840933975034411,0.0012308495427285756,-0.00024654076598654184,0.00018865089721490725,-0.0048703201010581966,0.007255593037959963,-0.016368649811044852
cg0504,-0.00518853001122541,-0.009515272053534666,-0.012624638999599001,-0.0006894817269020512,-0.005908345128242204,0.004533466239516431,0.010995199091304652,-0.008313531385933385,0.018469317243476672,-0.0040532192558475205,-0.00825284365458101,0.0009461900197748109,-0.0058905920038122075,0.00559663977783121,0.002286913988191417,0.0042012942883135375,0.0037299839720309697,-0.0006131649160998167,-0.00040979699914651404,-0.014923006044399171
cg0505,-0.0016351358789575801,-0.000512731237200224,-0.0032984364520859495,-0.0014359908369546714,0.0015819634793101229,0.0013058720600885238,-0.001114992074627648,0.001809847992146426,0.0013891921929692222,-0.0011752166510458932,-0.0012986624521138526,-0.0021631934459272013,0.001421052003306973,-0.002024128493710484,0.0009314539630721546,9.587512128625313e-05,-0.0011989935115041537,-0.004283684842761534,-0.002727604319510595,0.010771580238746494
cg0506,0.001401050118600406,-0.019798945197852205,-0.005364497628958025,-0.003760074176759306,-0.014806226638284981,-0.000932979725657597,0.0028743203135322354,-0.0017796370254963426,-0.013958669635527521,-0.00999944084732187,-0.009046878403659466,0.0027089541611716624,-0.003495867902479556,0.0005703361254281691,-0.0030179790956413903,-0.009669101962351417,-0.017634181802720302,0.02394008247133626,0.0041562913109294665,-0.0167646955127107
cg0507,-8.303350431127364e-05,-0.016181279015509042,-0.00903924412060984,-0.00646279307817867,-0.016678465597036233,-0.00025474435941628926,0.003326718269806393,-0.007434018651343366,-0.013889059407257829,-0.01281523745800401,-0.003944021485751784,-0.004639005815884456,-0.008311325732139236,0.003452121481953518,-0.0029273542043995186,-0.011794690295957382,-0.02186355105795998,0.026035801463006936,0.007419067226777123,-0.026798895089817563
cg0508,-0.004501309995350859,-0.024390860979529402,0.00930534308215163,-0.013948652975250346,-0.021524267207094567,-0.0035291310256554548,-0.0049358160525418155,-0.009908045773563044,-0.0040949967496780836,-0.020316386372385482,-0.008418416331586537,-0.010707700829047696,-0.009690882476438943,0.008252876822135274,0.0016071240865035467,-0.023699695947463434,-0.013813496568640997,0.02835931220032332,-0.00019028895942406525,-0.0400180505747856
cg0510,-0.0013776622538782196,0.0062099176657016775,-0.005814916312146872,0.0023424176298060826,-0.007091237381401745,-0.005805782459948031,-0.0026243980583825492,0.0021229542746454546,0.0026963062317957405,-0.004173408850245848,-0.000565086656775433,-0.022616947965842574,-0.0032004103525286216,-0.006993658850821607,0.0009872161152149367,-0.0026850934698425177,0.003595176770497769,-0.001372062868639387,0.0030318165114271295,-0.011038214061257304
cg0511,-0.009117862433313188,0.00323753834555157,0.001412910532718459,-0.00850899671812174,0.001401779326806983,0.010886460885644654,-0.006904781419363405,-0.001979165321520079,0.015189872415013106,0.0017989146557150354,0.006189480511291918,-0.0020808423641176764,-0.0007287887038973363,-0.0026213488670054044,-0.0007798310807688247,0.0073480850147124846,-0.009693470173638299,0.0018778773779718654,-0.0019198713728064273,-0.0029718468919372504
cg0512,-0.004706190580900562,-0.00041490196680813563,0.002521361499048086,0.008237977416366853,-0.00020118885774299066,-0.0017343473545902628,-0.025359580799318954,0.009321003304297713,0.017483361304126074,0.000987658489263438,0.0012785220853340246,0.02199274721983361,-0.02210707318897296,0.0033210083796659635,-0.003154273190717637,0.005714050689427121,-0.009198566707494768,0.005254831504035334,0.0010474985237364982,-0.026904549140390224
cg0513,-0.0037833399749757734,0.0051264712568031435,0.002195608838294479,0.002281102164585306,-0.0014008930649761072,5.0985183370656896e-05,-0.007977620748607393,0.0009699488371563487,0.0027330896997213665,0.0019066683787480514,-0.0025702855743965254,0.006832983319370508,0.00407766774442037,-0.0022885228756675457,0.0006895146940163323,0.006663816137686656,-0.008084486967078143,0.007506166347044356,0.000270911875173269,-0.002615895047466786
cg0514,0.00019231154290114957,-0.0005584006765072845,-0.003493509138230978,0.0029935596733480525,0.0008217319925972996,-0.001834961743491662,-0.0022606484332795117,-0.0022730490793778585,0.0006169802694384,-0.0001703406252617541,-0.002263657608942986,0.0032711291156776027,-0.00852014483307215,-0.0005312472889755627,4.13919975300551e-05,0.0014543857781770563,-0.008067541313426295,-4.639376372266523e-05,-0.00065399886798576,-0.0009521166661001621
cg0515,-0.003181311497531054,-0.0038923256441460202,0.00043829003514631807,-0.0037732802176614526,0.001480344791435913,0.004098138796807737,-0.0035769610097826175,-0.009812561639343444,0.022017883800624492,-0.0011474543709584096,-0.0020231092138817794,0.0049570923959672865,0.005196796246770641,-0.0028885111510973133,0.0032787738931080545,-0.0013425314252045115,-0.008023157068643816,-0.006198328348722947,-0.0011300525807227165,-0.000445640835995152
cg0516,0.0019369916602568124,0.008305039900673064,-0.0024747382834619234,-0.011610593998832734,-0.00806482660427008,0.00033890075977026075,-0.010231081849238832,-0.016740296629416482,0.0031663607382232577,0.01218398284034393,-0.0033427458479037974,-0.005266262069854881,0.018146946179995394,-0.002673955642958406,-0.003220744505409179,0.00541807229332416,-0.007390412354996105,-0.004938480666190073,0.004513323262706968,-0.00835365683761908
cg0517,0.002627913782668559,-0.0022563596691453328,-0.008046533512533295,-0.01834211267732734,-0.005887290718260606,0.01259239887776888,-0.008329021003593284,-0.023474386512691334,0.017574747528382385,0.016495444651390617,-0.0032022879188912984,-0.009083960247380556,-0.0021407590452122848,-0.005455060210082756,-0.004545135546838412,0.007225622253517917,-0.005103905446537755,-0.007295092655295186,0.010014255273838061,-0.0038749786364519452
cg0518,0.006548767031258922,-0.018332018957198347,-0.019012415654967058,0.022960385336728527,-0.007546732891482425,0.0019004779203514518,-0.004656312631813946,0.0174966861717913,0.032313503303152906,0.03713150076034908,0.010997109503124426,0.011971535604050298,0.04105756367968801,0.007946263865429562,0.00021393425317966494,0.0846247536616987,0.028998550800678594,0.016005468144392673,0.012532726320521843,-0.0018591706644752028
cg0519,0.0041490872772167965,-0.004726194034489902,-0.0010352765992729634,0.00988901814473565,-0.012075460032616512,-0.005617215567737858,-0.018006137794950215,-0.009812086634264193,0.0011641139340120058,0.008902673676751556,-0.0014046705018771518,-0.00015144009770510806,0.0038690200969755525,-0.002081327135951743,0.0027765679676938727,0.05796103570104899,0.0028437840247737575,-0.00493349677509188,-0.004808543034877781,-0.01762562940341541
cg0520,0.00508624490216785,0.001324019431892264,0.0041062587428899915,0.014561323387855603,-0.015880896251352316,-0.015208440109090338,-0.011197091474352406,-0.005005737110334988,-0.009835250239457615,0.004498849957778178,-0.004768932440086309,0.0023268963212948655,0.00939363006304151,-0.0016881899311342978,0.0020907335752492918,0.05294061021470942,-0.005540713920010506,-0.001305064211762506,-0.0035703838319117555,-0.030482624598452097
cg0522,0.007847978933612266,-0.0027121202064674384,-0.011964299956689127,0.0053752600905738026,-0.018287355654787354,-0.004622157395682267,-0.003807767437283625,-0.0073012779276584875,-0.003747602041510522,0.006791718552345825,-0.001283823106308597,-0.00616874956717032,0.008902589937350873,-0.0028829147810578155,0.004069283368060697,0.063130275338666,-0.000448358828496704,-0.0037898961702265374,-0.006132027355950419,-0.015379196319081771
cg0523,0.0056594746918011375,-0.0013722750018283195,-0.012898067841640205,0.000303745617466932,-0.004338329355358157,-0.009828375644111969,-0.0048764079529443624,-0.0028665943621919853,3.3906535752807403e-05,0.004865186731602339,-0.0003582932353719447,-0.008092569407406462,0.00040603779390667157,-0.005209854868017974,0.0029435207656558658,0.03196472744469632,0.003684212849488494,-0.004751127961569895,-0.0053201276272975394,-0.003570587733290586
cg0524,0.005767251850787191,-0.002550712726128719,-0.0053008484393900655,0.023366096456596475,-0.016530094295163212,-0.02607156840070023,0.004793774232348667,-0.0004428410257161792,-0.011427266687913672,0.002732422463978322,-0.007693756024134513,0.005308780098386864,0.01857959583360279,-0.0014600079213692742,0.0027454853650655427,0.08570780947007735,0.015891446262004623,0.0026702189566876664,-0.008725617782416713,-0.011985080256134826
cg0525,0.0007215161544640948,-0.00604398033179165,-0.003537600198084921,-0.000452223861805528,-0.0013487454624059928,-0.001129457103338336,0.004976090249176814,0.003851332885387912,-0.00748179611749338,-0.0028297250854169027,-0.004519520979817676,-0.004183533204045279,0.0022747820240820245,-0.0027846278438288293,-0.0015568565129500758,-0.0017864129511994686,-0.0035499916222319784,-0.002520361544103153,0.0004264609686347468,0.013629482323177672
cg0526,-0.00019001530215668282,-0.006190017124157182,-0.0036609148050385665,0.000201946096288935,-0.0014664049730008012,-0.0014380605291003984,0.006006704313246843,0.0021570601629291946,-0.007139663350130666,-0.0010518474242055091,-0.0027458490919480515,-0.0039304374963467685,0.0024628502567970107,-0.00293942851367993,-0.0014457728666398746,-0.001481055987526978,-0.003116848335588858,-0.0023091776604863266,-0.0007874848052004237,0.01318782300555919
cg0527,0.0001292438703076901,-0.0019882009278256794,-0.003231276695390893,0.001628279131284199,-0.0030556262427033866,-0.0020093802089447294,0.0010116911726924752,0.002226985443218694,-0.0018057104125295401,0.008235691163500713,-0.0005213035072193172,0.0016179290735167903,0.0005174904756440283,-0.0038892445919941443,0.00032121010886400613,-0.0028835441555777703,-0.005293808268573385,-0.00352136269612448,-0.0035555826261622486,0.010305273306949197
cg0528,0.0018756203276971736,0.012073453903090725,-0.0025787781655910043,0.013527571789211545,-0.006052569679757901,0.0001798451708956335,0.0035099316737113068,0.0019548771975957616,0.010174604819269177,-0.0027226817462594403,3.0355900291762096e-05,0.0324591237578331,0.007325608623722242,-0.014241618303700956,-0.001502721561341937,-0.007158514849362908,-0.006849546512859336,0.005400291596487881,-0.0023010872013131583,0.009961855520604069
cg0530,0.001750810307019448,-0.001431650459975546,-0.0041688449447758605,0.0030499803007737244,-0.0038798618189090435,-0.005241363013735464,-0.004060067577488515,-0.0007133358851542101,0.0027002825538758974,-0.004007341644348769,0.000646851814278767,0.005538775958656822,0.003468880351640527,-0.0055013106402127,0.0019625241534723683,-0.002250000639287232,-0.0002706078008122377,-0.005628582346492103,-0.00493990372820892,0.0041682547400177395
cg0531,-0.0014102081993717511,-0.006755295618614867,-0.006823805191859016,0.0048624581371380995,0.0010144725273438441,-0.0009197831705746658,0.005661901454483733,-0.0008459605585179837,-0.004693330967311126,-0.004320507552772225,-0.0027421476599383252,-0.0035995583741459058,-0.009518295074292315,-0.0002554160518082412,-0.0009428720337954954,0.002699187014352015,0.001691799082406529,-0.005706704533229827,-0.005113231104037274,0.003778469122402703
cg0532,-0.002448783440155733,-0.0035743653263967524,-0.003585494829840861,-0.0009557002555080579,0.0004118179094840828,0.0016804006790641375,0.0013772694440230624,0.001461681340708213,0.013440156436592654,-0.0025017327701882934,-0.0010196951757585843,-0.0014537250242498442,-0.0003423444395501771,-0.006372105539477937,0.0014438207183887044,-0.0020936080367272842,-0.004681031243569143,-0.002593712875598201,-0.000307828010022013,0.005090180600114782
