,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
cg0901,-0.004284979740292769,-0.002651019566466708,0.0018977805811309096,-0.0035441168901829342,0.001392786030786342,-0.002709554584501865,0.0036689351341120486,-0.004650886913437179,-0.00859132247713462,-0.0017010494635082796,0.00038600763713853963,0.004549789560342135,2.250456239944735e-05,-0.000831624368231132,-0.0009923006719465108,0.006229937454134645,-0.006639525927867832,0.0002961418428831683,-0.0007219512894763421,-0.004401744333372484,0.002497947409061091,-0.0005429287691586706,-0.0018240166773819413,0.0026619583737902152,-0.000532321838946756,-0.0017823275697272693,3.561832869339532e-05,0.0005441617897984842,-0.002966962929931649,0.000166807385161492,0.001996453389250303,-0.0034721080598973768,-0.005160981951209767,0.00024751900356253094,-0.0013326035992995361,0.0002234310027087772,0.0016600704781905454,-0.0015719469374178307,-0.011087104046431831,0.004480177897608506,-0.0007324601402575811,-0.0031239306122585035,-0.002491183496600918,0.0010537650098368656,0.001592188069460997,0.002842724310641645
cg0902,-0.0007692763458773884,-0.0014020137134216897,-0.0031207582985210707,-0.007284634863977942,-0.0032375960393733172,-0.0019130881727392848,-0.0027394900945517985,-0.001244428120561275,-0.0007046226680202479,-0.0031295666148245193,-0.00024062735812838904,-0.002403512526407875,0.0002617901971287784,-0.0011970234680786364,-7.587821179829084e-05,-0.00041941856480631756,0.002182028982706184,0.0024708625830097294,-0.0011675733330284755,-0.004357608796925141,-0.001391139732641548,-0.004009462091326519,-0.010098307908198436,0.0014764834685230652,0.0014823071558852086,-0.00021699049655470807,-0.0025102620446008275,0.0006053065789883273,-0.0018674567084827282,-0.000875589178054602,-0.003451257115083713,0.0017626033453924217,-0.0014621450895398117,-0.0040521704126763435,0.000630799095247871,0.005387865020949581,-0.0037665501421386277,-0.00430624084308018,-0.0016581249177065557,0.0007022761628116604,-0.004442806561441102,-0.00023045383698843422,0.0032652862580634084,-0.0050526478725949255,-0.006765450532580058,0.0030214259273398567
cg0903,-0.0010916362492515805,-0.0014535488436205203,-0.003753159934237842,-0.005928666533510863,-0.003214645187912366,-0.0010126822362259349,-0.0017880060353254574,-0.0016271860065606642,-0.00010072381303409506,-0.0036388441024965824,0.0006567235774382526,-0.003469906140431989,0.00017261086006711008,-0.0022703916791175557,0.0003609477204469104,-0.00044734547806588346,0.004111773413103191,0.0023563434891626504,-0.0010020850466986421,-0.004279149630320586,-0.0020183878103055605,-0.00456769539526288,-0.009671702729128316,-5.5877567397594783e-05,0.0017828984988506609,-0.00016618723624518952,-0.0030178195576358396,0.002213392590950613,-0.0014066303341053394,-0.000605922904125442,-0.003339553272418294,0.0022655181421315056,-0.0015549745266442152,-0.004155413945072225,-0.00020036924904781817,0.0053747006175124895,-0.0038555364796564744,-0.004019506375684716,-0.0021560195767420117,0.00029408997888188395,-0.0024736915628230894,-0.001325483274321395,0.0033279399188565683,-0.006231284261067963,-0.006819248280077639,0.0029251472376443416
cg0904,-6.351323172432583e-05,-0.0015121112656032673,-0.003289572700163675,-0.0057053686016391054,-0.002979288681759726,-0.001211885227871789,-0.003289911439619563,-0.0016959109773412525,-0.0001740404521748324,-0.003291672870488791,0.0008930455346634692,-0.002814332970309881,-9.242860949901277e-05,-0.000900189415902371,-0.00017258863061498896,-0.0006751167115435785,0.002428567746696116,0.0022651696581585832,-0.0008307268751068173,-0.005126902769382444,-0.0008967100749829178,-0.004381118053975653,-0.009136537997545529,-0.0007603052491887232,0.0023801873200755856,0.00015899600773078046,-0.0010475384231236758,0.0025211210408427388,-0.0028177967449733885,-0.0011044688274482388,-0.003019743145054702,0.0014898271065060557,-0.0015864439821885992,-0.003536491731479599,6.915570409980122e-06,0.0038266188468451773,-0.003598855272087218,-0.002684530263185827,-0.002388462218303546,-0.001069947686683895,-0.0033665605708577866,-0.0004903009330176336,0.003610195130917382,-0.005130725350892226,-0.0066544555764303055,0.003334843401922088
cg0905,-0.0016290865443475925,-0.007499943539128179,0.0028878479646021454,-0.002262050003329091,-0.0026601737886438152,-0.001360904510222329,-0.0018932734261853284,0.005166303290789628,-0.016941896990027565,0.0015872804739338509,-0.01878020615018648,0.005461777879011279,-0.0023856171252766532,0.013517222988868873,0.0005332187288977979,0.002495638532781931,0.0037142413114408875,-0.0015884882328509571,-0.004375046044995684,-0.004806219094793313,0.0009485625652172918,0.008218902660331045,0.006236126646616875,0.005453001436761009,-0.0019478829889435344,-0.0035059404760625435,0.0006016964677951935,0.003991541981167157,-0.00514272017734697,-0.004748986769465148,0.010462540689190171,0.009791172081482231,-0.00351153868022279,0.009013870897251459,0.0005382144642515538,-0.0029019618034002814,0.0012155489163354874,-0.007808835160518439,-0.020564348612305838,0.0002365403225943135,-0.003334526630596578,-0.008055107930623676,-0.007570094347942203,-0.0029540159515235695,-0.015907241817457167,-0.0069334878849272846
cg0906,-0.007290992514627543,-0.005992744025240533,-0.0017377944366277884,0.004053081876858885,-0.010878872079927231,-0.011514419955889177,0.01044688401986571,0.011621590216838203,-0.016444459124995363,-0.004173046687840191,0.014065283994464885,0.011771167357451767,-0.002401104664810621,-0.00297613189560298,-0.002681885726023847,0.012798785488591681,0.009073770138012695,0.02022144974054297,-0.0026256562180900197,-0.0011327008529290602,-0.004671925233985938,0.016871338588303628,0.02023619486463697,0.0004690798296091644,-0.0052073113437131995,-0.003396801381870988,0.0006498384544201619,-0.014876795319166816,0.0015055570635085778,0.001818467089380878,0.006211908878104977,0.002212527202610312,-0.0026719407471744367,0.001729701557195061,-0.0054874379622353005,-0.01140324403033495,0.004526348141474649,-0.0007544092319279535,-0.02558694383288584,0.002358266585567974,0.009788391484529523,-0.0035890450073764292,-0.008184719688835091,-0.008064043634378801,-0.013537193151449007,-0.005694559085916686
cg0907,-0.004523290621339385,0.000967375515788129,0.0003927173123527424,-0.0029043831622996333,-0.0034181746035202476,-0.004442820674412304,0.005195982853043341,0.0006955408409347809,-0.010620472537342938,0.0022062259758301936,-0.0037584137041935437,0.0038921242251999085,-0.0011100026855614896,0.005952421070569061,0.0006280775736926909,0.009542011374914738,-0.00014029916412129685,0.009784846351091553,-0.0014093681553785577,0.0001011489543554709,-0.0014484596728725088,0.0030562202357396523,0.004629978005397114,-0.0017218390016005478,3.940648604492308e-05,-0.001968294214118317,0.0002711077075087033,-0.009403023792938838,-0.0012276501678390476,-0.0015962733403787888,0.004382018252120196,0.0020637544023633532,-0.005241989288215803,-4.466107701793236e-06,-0.003845483738105429,-0.009807722950383254,0.0025948645698788274,-0.004195927386604019,-0.011728284138372723,0.0022382968203733004,-0.004182049965887168,-0.0005430954065379702,-0.0046245402567801006,0.0019048156174898785,-0.006621305168502015,-0.0074313323558114685
cg0908,-0.0006226094849795182,0.0064737877920531765,-0.0026863935084932866,-0.0043823310061009745,-0.002313316232092227,-0.00015311337139243733,-0.0014937285569566212,-0.0037415570534014477,-0.003615658965642165,0.00028486083458746105,-0.006257864976274247,-0.0022924337781597905,0.00043081657267137564,-0.00047250038885590694,0.00038394594718035315,0.0030793977358395085,0.002236361216296798,0.0011373493805808751,-0.0009954333124873092,-0.004563754398080737,-0.002579668703367731,-0.001590554275352036,-0.005524380228856159,-0.003101772625609582,0.0004808987893785902,0.0008938259081420741,-0.0018673805798036893,0.004080400872706072,-0.0007076319151128194,0.001071707201983972,-0.0005123271963790992,-0.000558762197008698,-0.002792234645507021,-0.0019620458368141747,0.0001816656576864937,0.0008741333976384901,-0.0005588843644257691,-0.00402776522284684,-0.005377852886589698,-0.00037370712492393993,-0.00389927380181224,-0.00013068931583548875,-0.002521794136564219,-0.0026705784111729623,-0.0036103683455408864,0.0006069584864077042
cg0909,-0.001463906679325672,-0.0029934834742127935,-0.0030392688861047394,-0.004287171478258841,-0.0021994522066817786,0.001171539946674876,-0.0017443276739015886,-0.0016565681448578106,-0.0018996149489956345,-0.0022625075681808504,-0.006059437312236039,-0.0038820711171756225,-0.0001566503377194611,0.0018383241504358367,0.0022049247265160986,0.0013360817275518031,0.004994779713751242,-0.00037939461194702785,-0.001426331102313491,-0.004691921090169545,-0.0019389590039033463,-0.003591273073965866,-0.008850508971443644,-0.002157519700884732,0.0006686235397254052,-0.0005711897655586601,-0.0011448057280562729,0.001954444103347181,-0.004354054711921656,0.00017310251626685035,-0.0016094965216886616,0.0009794537565282332,-0.0038509042633035236,-0.004262891870996707,-1.945110484601459e-05,0.0025963595079531734,-0.0013199198065415975,-0.004175889004442604,-0.0012662514417154489,-0.001530737028550039,-0.0011791074082633203,-0.0036367764781611318,-0.0007254173800386137,-0.0032740327868622933,0.0007825462843160391,-0.0017231523575833197
cg0910,0.017825779470046318,-0.010262422800014472,-0.0194318831452348,-0.014261023090819946,-0.003263432095133419,-0.005954079200379389,-0.0034894153330946175,-0.00830854211823104,0.05577422608088437,0.006129700675516076,-0.01836775017077055,0.005366371194530368,-0.003738581116602949,0.02660781123456555,0.008390741108361742,-0.013612941008066254,0.004822161113852486,-0.034351451266369445,-0.003270724688732156,0.011928546747965214,-0.001261940042717076,-0.009468099226153921,0.006493393363687194,-0.012531826669433501,-0.008087511687986,-0.012632954485487005,0.005049585858640519,-0.00410691971974676,-0.009882446722580401,-0.006086834405279641,6.144733873787852e-05,-0.012065312994291947,0.0020842152844467617,0.005752217145106622,0.010920701500073165,-0.0015199268398187694,-0.0018564421667696224,-0.004759149676206779,-0.008070444558159088,0.00032777577893445793,0.09083004102851726,-0.008106466440775572,-0.0009050423401916886,0.0059959432443332985,0.023567555167837786,-0.053462446583441695
cg0911,0.003982298751694449,-0.006259739171793428,0.0011326010731992668,0.010575046885673553,0.005840386157334316,0.0009530370888614982,-8.191032219919847e-05,-0.006171619741869643,0.020446891868444124,-0.00036834278568614247,-0.005376867903701117,0.022941345691410864,0.0029714462362899962,0.0038106286964486123,0.004430217465297437,-0.007750824799569269,-0.014554070096621437,-0.015157397565261825,-0.0029398120404002114,-0.0023802070704412497,0.008629806116698087,0.005498055787897472,-0.013323208190628884,-0.0028145997235826076,-0.013660049411641896,-0.00046078536658172284,-0.0005040315129313163,0.0021291109626329348,-0.007776017489578278,-0.004255464100441996,0.005515771613074999,-0.009488323609145099,0.008714114266929866,-0.0046929962817050565,0.0027094526911652993,-0.0010384396321677237,-0.0006886199463951219,-0.003953154386322949,-0.0029384196316314224,0.00228839245520505,-0.011045376101256684,0.012580932945147557,-0.0030126373660995004,-0.01263636121630131,0.022531369729543723,-0.015350179141923785
cg0913,0.007582679012100751,0.004330449567835964,-0.00290129690462676,0.0255868004144242,0.0005767839596749916,0.006504039214050672,-0.002986779126072892,-0.014433388540582048,-0.005711050591271526,-0.0017502253750141538,-0.006580046447622451,0.004970275731654266,-0.005465393899127492,0.010834168300430543,-0.005347750805189627,-0.0036613631949466464,0.0018738443405323267,-0.00700702987508066,0.00044879662917951817,0.0031884843603310893,0.004743831831790181,-0.007972641192748564,-0.007698995913139004,-0.0063758120580172575,-0.007129556653175659,-0.007755091796478391,0.004319357856285022,0.003925518960616815,-0.003222261184769093,-0.007540830241759538,-0.014938015739969956,-0.0079173049695201,-0.0006563776601924119,0.017475296170555883,-0.005900242265970062,0.00938210901751209,-0.013747979870685769,0.008409847572871155,-0.008083844829769702,-0.00820662334173962,0.038805529100024376,-0.0059707062843280725,0.0021301453242339656,-0.0059167932912387155,0.03951251333718022,-0.0021635681103775767
cg0914,0.0006642702204820558,0.004826727218510704,0.004209099969513996,0.00782060350160152,-0.007051865767693896,0.006760858127620276,0.010148495101500019,-0.004237013337707649,0.0021630559540766676,-0.002992179678064838,0.004698366555010891,-0.006775078259340358,-0.001127104703513112,-0.006744856340712246,0.0024783931112420067,-0.008983539966569799,0.00012179560612024135,-0.004858742384824821,-0.003411204200030971,-0.010860053910733115,0.01075206822330685,-0.007187465856088602,-0.016889177186952126,-0.0001849238038866204,-0.0048275325319547995,-0.005531303168333582,-0.00607097528607607,-0.009293959295634485,0.0022493398450639944,0.0021913780138139356,0.0005925964760696539,-0.011453937771295783,-0.0045686947918293416,0.003893563089280372,-0.015420088115053566,0.005924133947514345,-0.009614119661151575,0.009034373787443557,0.006288928847125544,0.0022450070914021934,0.009165256551714187,-0.0029484875448518018,-0.005163600619059617,0.004028662395205608,0.0127724528734979,-0.012250824308142139
cg0915,0.0032611655748213007,0.017139722042137397,0.012300498694560387,0.002223134755341124,-0.0069423392055980825,8.400199304136215e-05,0.014446840334059526,0.0033897006837838484,0.0029913379154593127,0.0012740400319565795,-0.0035977062068411705,-0.005303737057240841,-0.0052215134961477215,-0.015010725628354829,0.000250588299507359,-0.00861273707340146,-0.0032077884953151574,0.0037011873923238937,-0.0035813266861443116,-0.007770859747255523,0.015495170199140183,-0.004050046818678782,-0.027571348201079426,-0.0005662113791105575,-0.00793713025740928,-0.0007899801900404647,-0.00573414911989499,-0.005110070071126777,-0.00010440236230117843,0.007931112499857163,0.0014343162562815666,-0.011892225671813545,-0.000790293286834973,-0.0035175762197869618,-0.022166996363453727,-0.004963667493478132,-0.007738127697258107,0.014345512510852136,0.014134370164682473,0.004109447414784506,0.011500059667430208,-0.007999943387305407,0.007634180485181592,0.0014484467728623262,0.010106142690155726,-0.004305731794966166
cg0916,-0.01309303918699249,-0.026191946075079398,-0.00021070450302502355,0.025299783744278017,0.005819588148444152,-0.006856313517508745,0.015623676630708355,-0.020666958394329686,0.026525891317373013,-0.0020340845239368386,0.007676699339539326,0.02795253892747548,-0.001923353575667252,0.008784748471956082,-0.00034350437716462685,0.0021511535275099,-0.026094680881309798,0.007682441552881959,-0.005498609535245589,0.00980700476224462,0.007058195789693069,0.008350735992520905,-0.002244383937996392,-0.011350753883753504,-0.015515327410388271,-0.013323646190809113,0.012630080083368198,0.002673898717163109,-0.013628325541621224,-0.01507500176750587,-0.005035299166547908,7.948584581024351e-05,0.004225740844051659,0.00785875204578843,0.0016225983091152187,-0.0018640132181876794,-0.008921841525098406,0.0022147715424794597,-0.0056052747157585995,-0.002557221587152386,-0.006622930773890958,0.00021622421456970342,0.01183810419304817,-0.00045269499901192084,0.03640013929297014,0.016361919626067364
cg0918,-0.021352063460965503,-0.005890453668655046,0.015121262043432993,4.763236772893234e-06,0.006900930706975594,0.031543947921865094,-0.0027789622964458395,-0.00996540735402096,0.05718937861399045,0.0007753081846527835,0.010721453948473667,0.030825339689468923,0.0029769199191311004,0.01056334572686236,-0.0009098029239960303,0.011411675863177382,-0.018295210086196775,0.011839096036684637,0.0025052474819925495,0.02721556946485877,0.006871822647972973,0.036683730023414275,0.00126719702295542,0.0006304168628354393,-0.010941048455002343,-0.01574035921606235,-0.0002836078667744532,0.025316819037137905,0.00840106588480524,-0.011916692828935586,-0.00948856932875322,-0.006840966800315151,0.020002392763473424,0.027860310727554256,-0.0066182823935463896,0.017963369809094104,0.011064981831926718,0.012459604321984065,-0.00032488500919048867,0.0029966110517376226,0.021292183965898735,-0.025950689881415155,0.022397650403944393,0.020796152750530737,0.04352479216467804,0.014334110232835052
cg0919,-0.0035098141522905686,0.001928688784569062,-0.004274932675201282,-7.763587364639626e-05,-0.0011789472645457378,0.020564584592730906,0.007061069152133667,-0.0013268821490762292,-0.0035193841855112396,0.002940641297019994,0.00042303835598096555,0.0051311088954773985,0.0008657192526848294,0.0036466182717672232,-0.002584977762822695,0.0032133520767650275,-0.010463968686841033,0.003732121646335954,-0.0027506082617368764,-0.006007528350619049,-0.004982343328943617,-0.0017901662747170615,-0.011394296592524547,-0.005147304400480913,0.010703051911665514,0.001199593982826183,-0.0014872188927167076,0.000806009404546519,-0.004807575246575224,-0.0038107266243377134,-0.005624728015961812,-0.006823442055211133,-0.003030454017321082,-0.005152347445392338,0.00026017983502634536,0.010081117301871226,-0.003048911538623243,-0.0009445533642251586,-0.002116454652599572,-0.0020846109132245647,-0.013048155656254194,0.0006061872357092647,0.001766161410926869,0.0044105646552664085,-0.00024909971680893406,0.011191785959987209
cg0921,-0.0022772979024742947,-0.0007676932904842247,-0.015234486239237836,-0.002791588860730084,-0.0015368906554752964,-0.0006673227955113786,-0.0042323582664592595,0.00931336365387344,-0.00014423520198148724,-0.0021840091585429693,-0.004689939775893732,-0.0033111267206632367,-0.001988480290020562,-0.008601959168714571,-0.0008556569389630326,0.007650850459176853,0.004094418242997021,-0.0018628825281608618,0.0024252324554226517,-0.0013648827446939489,-0.0016096666216414899,0.0008133685240201325,-0.005648309551799906,0.003991866179257834,0.0008711121283950393,0.0007408276953708307,0.0024292746942907546,0.003336253051341354,-0.0013780053072538086,-0.000632815335123996,-0.003114446806413169,0.007071184308753442,-0.006722125760387106,-0.001352118281629616,0.0032272038797656376,0.00836691048854921,0.06011998836077848,-0.010851618238488632,0.0017361214019083453,6.649844155080932e-06,-0.0042878759206605764,-0.004219694483535711,-0.0008358520923391709,0.001028403052588122,-0.004811985833643851,0.0001498855434728386
cg0922,-0.009092157874112992,-0.016130775009752307,-0.03976695330394854,-0.014530533211783742,0.0006368857611488326,-0.01378653974956791,0.0023886708972255906,0.007404174129425929,0.05391271776616758,0.001191510588549597,0.005310855278240811,-0.01575235124591017,-0.00497499570853606,-0.020347106908403263,-0.0016346700365436897,0.00997125776514387,0.0018666629796606576,0.013550896151514733,-0.0010279814545104081,0.003485231882517768,-0.009305841021148765,0.0042121265162081275,0.003068388073613139,0.004807619198197451,0.0003804020849028882,-0.005607669896286519,0.006111905055918865,-0.016847957906823755,-0.008966922047902741,-0.0003670923105872865,0.01737882782034234,0.02275740872130648,-0.012923765473683138,0.015133897346419825,-0.007533876443294615,0.021226624434110348,0.19272652210438554,-0.02368988099376159,0.0163400535344285,7.481489197751157e-06,-0.005007234751357754,0.0019299155057005699,0.004396211010962952,0.0030222564849588704,-0.016180298041735184,-0.035217563755568726
cg0923,0.001080414148504422,-0.0011701756043929938,-0.0006705450894551397,-0.005675750236079005,-0.0027694001935661995,-0.0024715503012330883,-0.0019480896406034055,0.0002682497759006627,0.0021723867951845724,0.0006289693094580008,0.0021725260497274107,-0.003144741052311586,-0.001236123619900665,-0.0036559275402185515,0.0009965149003381584,0.0036818209296530413,-0.0047269631947579,0.000910708792509737,-4.223724169141723e-05,-0.005461451088407164,0.007243420647758937,-0.003786960944915857,-0.00580427281106528,-0.0026477824632777326,-0.0017104445188000001,-0.0035580258331128615,-0.00028013639929871806,0.00025982823059454545,-0.00574262984234787,0.0021411909638714877,-0.002880615136498127,-0.0033713515312631974,-0.003142586240828499,-0.0009489046789560848,-0.005127195268329653,0.0006062317734478364,-0.003141356971291433,-0.0012788122630425036,-0.0037621306536352195,0.00144927088453919,-0.0005583092243322815,0.004752075394527226,-0.0007369036730145083,0.0006320949796777463,-0.007202732399654804,-0.004248171168878557
cg0924,0.08102815142367703,0.04451809772748063,0.12101540167463197,-0.013011161405984658,0.022066251877424392,-0.003070488754790448,0.016218242552378574,-0.011598754462574135,-0.004022015601559175,-0.0998892911556842,0.01866727805021642,-0.00715972874116387,-0.002292274929480855,0.33000050863404146,0.0015771880006000259,-0.019146519870080522,-0.03437763223084814,0.008502528279178117,-0.0037433096491616847,0.009999167957014107,-0.07379912581078417,-0.019963835416343837,-0.08422423169257613,-0.037275650984107705,-0.017243951827766214,-0.010988156763292829,0.01151955965393046,0.026585539160766426,0.01182999922630531,0.05702395500058361,-0.052693329815173634,-0.014144382766743024,0.010653539677886797,-0.027051297636097676,-0.0011635592937504244,-0.025940512724524738,0.2733172882760474,0.12636838095030462,0.008628133262418337,-0.015659552962332627,-0.0038778926684567053,0.11709842670064137,-0.11019052776555818,0.02051610762442855,-0.07495896707918842,-0.003578374666837239
cg0926,0.027104268805745034,-0.011490767066842237,0.00248718230389491,0.0028621498310166574,0.004323561935680857,0.007038700118968561,-0.002527637177989797,0.00865109182211353,-0.020224157061034788,-0.016493910517909934,-0.016298653991358696,0.0024399774228480646,-0.00013041761557955578,0.053925526529808594,0.0008160110071998878,-0.005628473944111407,-0.0038379814065178674,-0.004453061662423805,0.005186136554753636,-0.013501272772014761,-0.015156374796470185,-0.00740027684386215,-0.013255386520784054,-0.004855350099568647,-0.007687241149735803,-0.006645505916906036,0.011958480055763917,0.006484299156212446,0.004594961610832588,0.00904995576502031,-0.003777697804104753,-0.006975259938016703,-0.010224915304560498,-0.0050861363074824655,0.00173572519295125,-0.008806264900056551,0.11705267095416418,0.02458225142478069,-0.0019622625789259885,0.0019924695702288496,-0.01976706182910724,0.009043786016019578,-0.011987752455818788,0.00968025472598379,0.003458489106218145,0.006501072080323017
cg0927,0.015519383521139705,0.002744756679241015,0.01035466009557707,-0.006242843228925511,-0.001759875921867415,0.0005881238007208664,-0.0020258666896303566,0.011644358591253045,-0.04624941475207723,-0.01933991546454567,-0.03384995373001855,0.02473838202298249,-0.002132633749650245,0.07431451545711264,0.007270357764757271,-0.005635959308384006,-0.005768102635771663,-0.009957876989736379,-0.0018369642381347309,-0.013264158838752515,-0.023740560374451162,-0.00016281653752638834,-0.020904566651170783,0.01079949271461006,-0.00024259491021696268,-0.008520540277362897,0.0047752526493009175,0.006386109065744392,0.028111262709173763,0.010475942592135891,-0.007105169370324495,0.015998283903739093,-0.008000550223161462,-0.0011896953653401986,-0.0027175675629416297,-0.018625571108808033,0.18877349374972507,0.02145802060171445,0.007294362741899185,0.003320355514175939,0.002433276980790564,0.009091389536431503,-0.016088526274564783,0.004875884769163088,0.00533498688708231,0.027044000317221376
cg0928,-0.002193541284274221,-0.0021729405692296586,-0.0006680376712196624,-0.005425517845673636,-0.0011866605417290036,-0.00035649088060870813,-0.004523074305728217,3.391535480283532e-05,-0.00742139809482102,-0.00040382431440785305,-0.00320881827014126,0.0006730280676153637,0.0007740583504541056,0.0026546616654847402,-0.000709721331362431,-0.0012186195225067835,-3.924077276365536e-05,-0.003166123019041203,-0.0005153517265131622,-0.0029933491658544857,-0.002161191424171447,-0.003603960196329123,-0.010347876563273002,0.002799970906855132,0.0019162101881691344,0.0005884323000114512,-0.0002563333161945491,0.0032381091531291195,-0.0031191935755145394,-0.0007667289521625652,-0.002617002563458518,0.0016184850061320014,-0.0033496096877391702,-0.0029538091093013223,-6.534355581521704e-05,0.003082279871734901,0.006826336944923716,-0.003954428141982583,-0.000657635231089553,-0.0012956042144493432,-0.0011702469918019158,0.0009084352172280629,-0.0036025342708693227,-0.0024314902835928486,-0.006085719139918005,0.003266536983040609
cg0931,0.0009641334844341961,-0.00020343922351159956,0.0005255711778580324,-0.0019160316030654124,0.0007750674061993364,-0.00626745100084493,-0.0010417555263429273,-0.0053155300742447195,0.0036992696913092605,0.0031876792034957867,-0.004591333375974353,-0.006049482568795523,-0.0006086081621466279,0.0024178897580800253,-0.004113679512362739,-0.00201667611641161,-0.004000759326555031,-0.0007903740314052949,-0.0005555523960477251,-0.0009232566003658415,0.0013295546836875093,-0.0033223644430142307,-0.007935381851794723,-0.0006133348980352379,-0.0023016584908720004,-0.0006664757637513044,0.002103596940329487,-0.001670251037767391,-0.0027617114892391987,-0.001196751635166527,0.002363394789981588,-0.0018352874028313042,-0.008784424062753607,0.004901737001767154,0.0023208289898897527,-0.0005547942307184636,0.001094299342429986,-0.0017686260556361362,-0.0027184534699957737,0.002068897001765162,-0.003619067868541344,-0.00017859991775299514,0.000548261205649069,-0.0002712531759281045,-0.010258669429519201,0.001966811918146373
cg0932,-0.0108800385544419,0.004267269075552794,-0.013186700928327046,-0.017399269759914068,-0.004816969210690729,-0.03735079364664477,-0.005547161599426186,0.04314027508299501,0.022705614039586958,-0.009270874940434194,-0.09375917323808143,0.0018311217370247273,0.0031432717794771226,-0.021837855186902747,0.0028103765173643352,0.03809546114375849,0.004419108931854054,0.0016053407366220197,0.0037148753204022267,-0.003927081369077381,-0.012692472794841281,0.046352168223285604,0.0038654598012289464,-0.01192560607320729,0.023910083146105827,-0.0018906115028783643,0.003672701229226382,0.008668685029226783,-0.00890925112358814,-0.0010660636571402677,0.02068542286252496,0.027494165734222573,0.01976994480774964,-0.013964715376275054,-0.004487151117356363,0.008181742399867905,0.009428401287647192,-0.0024805789113540692,-0.026287189521546774,-0.009703786931185449,-0.015520880818557733,-0.01754017771125702,0.015313234285877336,0.018402399434623996,0.04323248423053731,0.025379480073728908
cg0933,-0.008110458254048982,0.09464798832012437,0.001999354721215733,0.07138633958520245,0.010948745637373787,0.007657538992855879,0.005893725076978285,0.0317028495204025,0.07781135806935849,0.00014769167048182369,-0.04091772179298146,0.03500070090831605,0.00045821912460486803,0.01190059044598612,0.006287964812055142,0.08935060812642412,0.015703732460583885,0.010185946551381771,-0.014264331794694102,-0.020852021593362923,-0.027634987279216525,0.0008532263640317369,-0.031025581847678927,-0.00427807056908129,0.02692246103924762,-0.012067573736006825,-0.01979909390968814,0.01129382544838618,-0.002772077145152436,0.003925329752439811,0.018001007542178434,0.006753101274466935,-0.02666075506710844,-0.0033808250230664776,-0.0037785396941448736,0.008442663313105912,-0.013657993526501,-0.023674496061979286,-0.05766531113009098,-0.012034146994643944,0.12985737386359156,0.023267001148706945,-0.017298707422343042,-0.032749121068683266,0.06285234020279064,0.0008595198400731394
cg0934,-0.0017700572414611072,0.0018360783754268158,-0.003765431130056318,0.0034091759737277893,-0.002056461268084734,-0.0018246294291873002,0.0016114067569116793,-0.0014584060646166727,0.00283820295096177,0.0011136652118495052,-0.0008970682502150266,-0.0023620811469531443,-0.002564422543303706,-0.004952534506730861,-0.0009921671186310385,0.004854965955162762,-0.004310124913499072,0.0006832424771456661,-0.0019804727318901414,-0.0007667139085182416,-0.0018692185564535733,-0.0004586365662021678,-0.00020501476965093,-0.007049365435154715,-0.00034936360196721506,-0.0018574176997245833,0.00145026448573288,-0.001843518391000384,-0.003071603485887411,-0.0013823285507695469,-0.0007334264128802299,-0.003143823349233902,-0.005788811173908107,-0.0010856980921462706,0.00121319109496312,-0.0008169138408204918,-0.0003279121804514528,-0.0006100783764265512,-0.00599312382157799,0.0015061840726230513,-0.0027171673510644058,0.00033550980649641544,-9.19224297047916e-05,-0.0025888379975690123,-0.008119713782549554,-0.005382371742772048
cg0935,0.0009987914988288508,-0.0012955483947448552,0.011742619744798647,-0.003670636767365251,-0.001387932940623032,-0.007494034017838106,0.00440682005075614,-0.005140626845999009,-0.005658484289403758,0.0010594172172977356,0.007987013455897057,-0.006134394763875454,-5.630252814468892e-05,-0.005546139346506436,-0.007718642457037719,0.009351921904213833,0.0016663683675043903,-0.007631543078375469,0.0019163889097766897,0.0009746859797132765,7.444618018283511e-05,-0.011887237831765391,-0.0033460005539984222,0.0011206682899750002,0.006017908567574388,-0.0005034733053122311,-0.00272419311492666,0.008947817567367122,0.0010418391479412859,-0.0019489833787856598,0.018948226970206802,0.003395056392099216,-0.0005158557559746121,0.000997698129341262,-0.0019457493476698823,0.006222344815425477,-0.004519498896816542,-0.007934957603900979,-0.00338810731601095,0.0011511428722154118,0.010366014212169424,0.012454398465793793,-0.00011025761113655395,0.0016043772121510514,-0.008440526924857148,-0.004265262423478444
