,gene_id,database,kegg_id
17333,cg2184,KEGG_reaction,-
17334,cg2185,KEGG_reaction,R03661
17335,cg2186,KEGG_reaction,-
17336,cg2187,KEGG_reaction,R03877
17337,cg2188,KEGG_reaction,R03877
17338,cg2189,KEGG_reaction,R02864
17339,cg2189,KEGG_reaction,R03194
17340,cg2189,KEGG_reaction,R03947
17341,cg2190,KEGG_reaction,-
17342,cg2191,KEGG_reaction,-
17343,cg2192,KEGG_reaction,R00360
17344,cg2192,KEGG_reaction,R00361
17345,cg2192,KEGG_reaction,R01257
17346,cg2193,KEGG_reaction,-
17347,cg2194,KEGG_reaction,-
17348,cg2195,KEGG_reaction,-
17349,cg2196,KEGG_reaction,-
17350,cg2197,KEGG_reaction,-
17351,cg2198,KEGG_reaction,-
17352,cg2199,KEGG_reaction,-
17353,cg2200,KEGG_reaction,-
17354,cg2201,KEGG_reaction,-
17355,cg2202,KEGG_reaction,-
17356,cg2204,KEGG_reaction,-
17357,cg2206,KEGG_reaction,R08689
17358,cg2206,KEGG_reaction,R10859
17359,cg2207,KEGG_reaction,-
17360,cg2208,KEGG_reaction,R05688
17361,cg2211,KEGG_reaction,-
17362,cg2212,KEGG_reaction,-
17363,cg2213,KEGG_reaction,-
17364,cg2214,KEGG_reaction,-
17365,cg2215,KEGG_reaction,-
17366,cg2216,KEGG_reaction,R01799
17367,cg2217,KEGG_reaction,-
17368,cg2218,KEGG_reaction,R00158
17369,cg2221,KEGG_reaction,-
17370,cg2222,KEGG_reaction,-
17371,cg2223,KEGG_reaction,-
17372,cg2224,KEGG_reaction,-
17373,cg2226,KEGG_reaction,-
17374,cg2227,KEGG_reaction,-
17375,cg2228,KEGG_reaction,-
17376,cg2229,KEGG_reaction,-
17377,cg2230,KEGG_reaction,-
17378,cg2232,KEGG_reaction,-
17379,cg2234,KEGG_reaction,-
17380,cg2235,KEGG_reaction,-
17381,cg2236,KEGG_reaction,R03223
17382,cg2236,KEGG_reaction,R10712
17383,cg2237,KEGG_reaction,R07463
17384,cg2238,KEGG_reaction,-
17385,cg2239,KEGG_reaction,R10247
17386,cg2240,KEGG_reaction,R07459
17387,cg2240,KEGG_reaction,R07461
17388,cg2241,KEGG_reaction,-
17389,cg2242,KEGG_reaction,-
17390,cg2243,KEGG_reaction,-
17391,cg2244,KEGG_reaction,R03307
17392,cg2247,KEGG_reaction,-
17393,cg2248,KEGG_reaction,-
17394,cg2249,KEGG_reaction,R00597
17395,cg2250,KEGG_reaction,-
17396,cg2251,KEGG_reaction,-
17397,cg2252,KEGG_reaction,-
17398,cg2253,KEGG_reaction,-
17399,cg2254,KEGG_reaction,-
17400,cg2255,KEGG_reaction,-
17401,cg2256,KEGG_reaction,-
17402,cg2257,KEGG_reaction,-
17403,cg2258,KEGG_reaction,-
17404,cg2260,KEGG_reaction,-
17405,cg2261,KEGG_reaction,-
17406,cg2262,KEGG_reaction,-
17407,cg2263,KEGG_reaction,-
17408,cg2265,KEGG_reaction,-
17409,cg2266,KEGG_reaction,R00317
17410,cg2266,KEGG_reaction,R01421
17411,cg2266,KEGG_reaction,R01515
17412,cg2267,KEGG_reaction,-
17413,cg2268,KEGG_reaction,-
17414,cg2269,KEGG_reaction,-
17415,cg2270,KEGG_reaction,-
17416,cg2271,KEGG_reaction,-
17417,cg2272,KEGG_reaction,-
17418,cg2273,KEGG_reaction,-
17419,cg2274,KEGG_reaction,-
17420,cg2275,KEGG_reaction,-
17421,cg2277,KEGG_reaction,-
17422,cg2279,KEGG_reaction,-
17423,cg2280,KEGG_reaction,R00248
17424,cg2282,KEGG_reaction,R08572
17425,cg2283,KEGG_reaction,-
17426,cg2284,KEGG_reaction,-
17427,cg2285,KEGG_reaction,-
17428,cg2288,KEGG_reaction,-
17429,cg2289,KEGG_reaction,R02111
17430,cg2290,KEGG_reaction,R00816
17431,cg2290,KEGG_reaction,R04089
17432,cg2290,KEGG_reaction,R05295
17433,cg2290,KEGG_reaction,R05404
17434,cg2290,KEGG_reaction,R05406
17435,cg2290,KEGG_reaction,R07795
17436,cg2291,KEGG_reaction,R00200
17437,cg2291,KEGG_reaction,R00430
17438,cg2291,KEGG_reaction,R01138
17439,cg2291,KEGG_reaction,R01858
17440,cg2291,KEGG_reaction,R02320
17441,cg2292,KEGG_reaction,-
17442,cg2293,KEGG_reaction,R03508
17443,cg2294,KEGG_reaction,-
17444,cg2296,KEGG_reaction,R04035
17445,cg2296,KEGG_reaction,R04037
17446,cg2297,KEGG_reaction,R00985
17447,cg2297,KEGG_reaction,R00986
17448,cg2297,KEGG_reaction,R04558
17449,cg2298,KEGG_reaction,R01185
17450,cg2298,KEGG_reaction,R01186
17451,cg2298,KEGG_reaction,R01187
17452,cg2299,KEGG_reaction,R03509
17453,cg2299,KEGG_reaction,R04640
17454,cg2300,KEGG_reaction,R04558
17455,cg2301,KEGG_reaction,-
17456,cg2302,KEGG_reaction,-
17457,cg2303,KEGG_reaction,R03013
17458,cg2303,KEGG_reaction,R03457
17459,cg2304,KEGG_reaction,R00694
17460,cg2304,KEGG_reaction,R00734
17461,cg2304,KEGG_reaction,R03243
17462,cg2305,KEGG_reaction,R01158
17463,cg2305,KEGG_reaction,R01163
17464,cg2305,KEGG_reaction,R03012
17465,cg2306,KEGG_reaction,-
17466,cg2307,KEGG_reaction,-
17467,cg2308,KEGG_reaction,-
17468,cg2309,KEGG_reaction,-
17469,cg2310,KEGG_reaction,R09995
17470,cg2310,KEGG_reaction,R11261
17471,cg2311,KEGG_reaction,-
17472,cg2312,KEGG_reaction,R01394
17473,cg2313,KEGG_reaction,R01183
17474,cg2313,KEGG_reaction,R09951
17475,cg2314,KEGG_reaction,-
17476,cg2315,KEGG_reaction,-
17477,cg2317,KEGG_reaction,-
17478,cg2318,KEGG_reaction,-
17479,cg2320,KEGG_reaction,-
17480,cg2321,KEGG_reaction,R00375
17481,cg2321,KEGG_reaction,R00376
17482,cg2321,KEGG_reaction,R00377
17483,cg2321,KEGG_reaction,R00378
17484,cg2322,KEGG_reaction,-
17485,cg2323,KEGG_reaction,R01824
17486,cg2323,KEGG_reaction,R09995
17487,cg2324,KEGG_reaction,R00429
17488,cg2325,KEGG_reaction,-
17489,cg2326,KEGG_reaction,-
17490,cg2328,KEGG_reaction,-
17491,cg2329,KEGG_reaction,-
17492,cg2330,KEGG_reaction,-
17493,cg2331,KEGG_reaction,-
17494,cg2332,KEGG_reaction,-
17495,cg2333,KEGG_reaction,R09995
17496,cg2333,KEGG_reaction,R11256
17497,cg2334,KEGG_reaction,R00220
17498,cg2334,KEGG_reaction,R00996
17499,cg2336,KEGG_reaction,-
17500,cg2337,KEGG_reaction,R04405
17501,cg2337,KEGG_reaction,R09365
17502,cg2338,KEGG_reaction,R00375
17503,cg2338,KEGG_reaction,R00376
17504,cg2338,KEGG_reaction,R00377
17505,cg2338,KEGG_reaction,R00378
17506,cg2339,KEGG_reaction,-
17507,cg2340,KEGG_reaction,-
17508,cg2341,KEGG_reaction,-
17509,cg2342,KEGG_reaction,-
17510,cg2343,KEGG_reaction,R00451
17511,cg2344,KEGG_reaction,R11705
17512,cg2345,KEGG_reaction,-
17513,cg2346,KEGG_reaction,-
17514,cg2347,KEGG_reaction,-
17515,cg2348,KEGG_reaction,-
17516,cg2349,KEGG_reaction,-
17517,cg2350,KEGG_reaction,-
17518,cg2352,KEGG_reaction,R00485
17519,cg2355,KEGG_reaction,-
17520,cg2356,KEGG_reaction,-
17521,cg2357,KEGG_reaction,-
17522,cg2358,KEGG_reaction,-
17523,cg2359,KEGG_reaction,R03656
17524,cg2360,KEGG_reaction,-
17525,cg2361,KEGG_reaction,-
17526,cg2362,KEGG_reaction,-
17527,cg2363,KEGG_reaction,-
17528,cg2364,KEGG_reaction,-
17529,cg2365,KEGG_reaction,-
17530,cg2366,KEGG_reaction,-
17531,cg2367,KEGG_reaction,-
17532,cg2368,KEGG_reaction,R03193
17533,cg2369,KEGG_reaction,R03193
17534,cg2369,KEGG_reaction,R05032
17535,cg2369,KEGG_reaction,R05662
17536,cg2370,KEGG_reaction,R05032
17537,cg2370,KEGG_reaction,R05662
17538,cg2371,KEGG_reaction,R02783
17539,cg2372,KEGG_reaction,R05629
17540,cg2372,KEGG_reaction,R05630
17541,cg2373,KEGG_reaction,R04573
17542,cg2373,KEGG_reaction,R04617
17543,cg2374,KEGG_reaction,R02788
17544,cg2375,KEGG_reaction,-
17545,cg2376,KEGG_reaction,-
17546,cg2377,KEGG_reaction,-
17547,cg2378,KEGG_reaction,-
17548,cg2380,KEGG_reaction,-
17549,cg2381,KEGG_reaction,-
17550,cg2382,KEGG_reaction,-
17551,cg2383,KEGG_reaction,R01224
17552,cg2383,KEGG_reaction,R07168
17553,cg2384,KEGG_reaction,R01658
17554,cg2384,KEGG_reaction,R02003
17555,cg2384,KEGG_reaction,R02061
17556,cg2385,KEGG_reaction,-
17557,cg2386,KEGG_reaction,-
17558,cg2388,KEGG_reaction,-
17559,cg2389,KEGG_reaction,-
17560,cg2390,KEGG_reaction,-
17561,cg2391,KEGG_reaction,R01826
17562,cg2392,KEGG_reaction,-
17563,cg2393,KEGG_reaction,-
17564,cg2394,KEGG_reaction,-
17565,cg2397,KEGG_reaction,-
17566,cg2398,KEGG_reaction,R02241
17567,cg2398,KEGG_reaction,R09381
17568,cg2399,KEGG_reaction,R00299
17569,cg2399,KEGG_reaction,R01600
17570,cg2399,KEGG_reaction,R01786
17571,cg2400,KEGG_reaction,R11703
17572,cg2400,KEGG_reaction,R11704
17573,cg2401,KEGG_reaction,-
17574,cg2402,KEGG_reaction,-
17575,cg2403,KEGG_reaction,-
17576,cg2404,KEGG_reaction,-
17577,cg2405,KEGG_reaction,-
17578,cg2406,KEGG_reaction,R00081
17579,cg2408,KEGG_reaction,-
17580,cg2409,KEGG_reaction,R00081
17581,cg2410,KEGG_reaction,R00578
17582,cg2411,KEGG_reaction,-
17583,cg2412,KEGG_reaction,-
17584,cg2413,KEGG_reaction,R05221
17585,cg2413,KEGG_reaction,R05222
17586,cg2413,KEGG_reaction,R06558
17587,cg2414,KEGG_reaction,R04148
17588,cg2415,KEGG_reaction,R05223
17589,cg2415,KEGG_reaction,R11174
17590,cg2417,KEGG_reaction,-
17591,cg2418,KEGG_reaction,R01090
17592,cg2418,KEGG_reaction,R01214
17593,cg2418,KEGG_reaction,R02199
17594,cg2418,KEGG_reaction,R10991
17595,cg2419,KEGG_reaction,R00899
17596,cg2419,KEGG_reaction,R04951
17597,cg2420,KEGG_reaction,-
17598,cg2421,KEGG_reaction,R02570
17599,cg2421,KEGG_reaction,R02571
17600,cg2421,KEGG_reaction,R08549
17601,cg2422,KEGG_reaction,R07766
17602,cg2422,KEGG_reaction,R07769
17603,cg2423,KEGG_reaction,R07767
17604,cg2423,KEGG_reaction,R07768
17605,cg2424,KEGG_reaction,-
17606,cg2425,KEGG_reaction,-
17607,cg2428,KEGG_reaction,-
17608,cg2429,KEGG_reaction,R00253
17609,cg2430,KEGG_reaction,-
17610,cg2431,KEGG_reaction,-
17611,cg2432,KEGG_reaction,-
17612,cg2434,KEGG_reaction,-
17613,cg2435,KEGG_reaction,-
17614,cg2437,KEGG_reaction,R01466
17615,cg2437,KEGG_reaction,R05086
17616,cg2438,KEGG_reaction,-
17617,cg2440,KEGG_reaction,-
17618,cg2441,KEGG_reaction,-
17619,cg2442,KEGG_reaction,-
17620,cg2443,KEGG_reaction,-
17621,cg2444,KEGG_reaction,-
17622,cg2445,KEGG_reaction,R11579
17623,cg2446,KEGG_reaction,-
17624,cg2447,KEGG_reaction,R00253
17625,cg2449,KEGG_reaction,-
17626,cg2450,KEGG_reaction,-
17627,cg2451,KEGG_reaction,-
17628,cg2452,KEGG_reaction,R01092
17629,cg2453,KEGG_reaction,-
17630,cg2455,KEGG_reaction,R04594
17631,cg2455,KEGG_reaction,R11173
17632,cg2456,KEGG_reaction,-
17633,cg2457,KEGG_reaction,-
17634,cg2458,KEGG_reaction,-
17635,cg2459,KEGG_reaction,-
17636,cg2460,KEGG_reaction,-
17637,cg2461,KEGG_reaction,-
17638,cg2462,KEGG_reaction,-
17639,cg2463,KEGG_reaction,-
17640,cg2464,KEGG_reaction,-
17641,cg2466,KEGG_reaction,R00014
17642,cg2466,KEGG_reaction,R00209
17643,cg2466,KEGG_reaction,R01699
17644,cg2466,KEGG_reaction,R03270
17645,cg2467,KEGG_reaction,-
17646,cg2468,KEGG_reaction,-
17647,cg2470,KEGG_reaction,-
17648,cg2471,KEGG_reaction,-
17649,cg2472,KEGG_reaction,-
17650,cg2473,KEGG_reaction,-
17651,cg2474,KEGG_reaction,-
17652,cg2475,KEGG_reaction,-
17653,cg2477,KEGG_reaction,-
17654,cg2478,KEGG_reaction,-
17655,cg2479,KEGG_reaction,-
17656,cg2482,KEGG_reaction,-
17657,cg2483,KEGG_reaction,-
17658,cg2485,KEGG_reaction,R02135
17659,cg2485,KEGG_reaction,R04620
17660,cg2487,KEGG_reaction,R01790
17661,cg2487,KEGG_reaction,R01791
17662,cg2487,KEGG_reaction,R06199
17663,cg2488,KEGG_reaction,-
17664,cg2489,KEGG_reaction,-
17665,cg2490,KEGG_reaction,-
17666,cg2491,KEGG_reaction,-
17667,cg2492,KEGG_reaction,R00768
17668,cg2494,KEGG_reaction,R01856
17669,cg2495,KEGG_reaction,-
17670,cg2496,KEGG_reaction,-
17671,cg2497,KEGG_reaction,-
17672,cg2498,KEGG_reaction,-
17673,cg2499,KEGG_reaction,R03654
17674,cg2500,KEGG_reaction,-
17675,cg2502,KEGG_reaction,-
17676,cg2504,KEGG_reaction,-
17677,cg2507,KEGG_reaction,-
17678,cg2508,KEGG_reaction,R06447
17679,cg2508,KEGG_reaction,R09244
17680,cg2508,KEGG_reaction,R09731
17681,cg2509,KEGG_reaction,-
17682,cg2510,KEGG_reaction,-
17683,cg2511,KEGG_reaction,-
17684,cg2512,KEGG_reaction,-
17685,cg2513,KEGG_reaction,-
17686,cg2514,KEGG_reaction,-
17687,cg2515,KEGG_reaction,-
17688,cg2516,KEGG_reaction,-
17689,cg2517,KEGG_reaction,-
17690,cg2518,KEGG_reaction,-
17691,cg2519,KEGG_reaction,-
17692,cg2520,KEGG_reaction,-
17693,cg2521,KEGG_reaction,R01280
17694,cg2523,KEGG_reaction,R05196
17695,cg2524,KEGG_reaction,-
17696,cg2525,KEGG_reaction,-
17697,cg2526,KEGG_reaction,-
17698,cg2527,KEGG_reaction,-
17699,cg2528,KEGG_reaction,-
17700,cg2529,KEGG_reaction,R01557
17701,cg2529,KEGG_reaction,R02108
17702,cg2529,KEGG_reaction,R02112
17703,cg2529,KEGG_reaction,R11262
17704,cg2530,KEGG_reaction,R09945
17705,cg2531,KEGG_reaction,R01123
17706,cg2533,KEGG_reaction,-
17707,cg2534,KEGG_reaction,-
17708,cg2535,KEGG_reaction,-
17709,cg2536,KEGG_reaction,R00782
17710,cg2536,KEGG_reaction,R01286
17711,cg2536,KEGG_reaction,R02408
17712,cg2536,KEGG_reaction,R04941
17713,cg2537,KEGG_reaction,-
17714,cg2538,KEGG_reaction,-
17715,cg2539,KEGG_reaction,-
17716,cg2540,KEGG_reaction,-
17717,cg2542,KEGG_reaction,-
17718,cg2543,KEGG_reaction,-
17719,cg2544,KEGG_reaction,-
17720,cg2545,KEGG_reaction,-
17721,cg2546,KEGG_reaction,-
17722,cg2549,KEGG_reaction,-
17723,cg2550,KEGG_reaction,-
17724,cg2551,KEGG_reaction,-
17725,cg2552,KEGG_reaction,-
17726,cg2553,KEGG_reaction,-
17727,cg2554,KEGG_reaction,R01051
17728,cg2554,KEGG_reaction,R02750
17729,cg2555,KEGG_reaction,-
17730,cg2556,KEGG_reaction,-
17731,cg2557,KEGG_reaction,-
17732,cg2558,KEGG_reaction,R02739
17733,cg2559,KEGG_reaction,R00472
17734,cg2560,KEGG_reaction,R00479
17735,cg2561,KEGG_reaction,-
17736,cg2562,KEGG_reaction,-
17737,cg2563,KEGG_reaction,-
17738,cg2564,KEGG_reaction,-
17739,cg2565,KEGG_reaction,-
17740,cg2566,KEGG_reaction,-
17741,cg2568,KEGG_reaction,-
17742,cg2569,KEGG_reaction,-
17743,cg2570,KEGG_reaction,-
17744,cg2571,KEGG_reaction,-
17745,cg2572,KEGG_reaction,-
17746,cg2573,KEGG_reaction,-
17747,cg2574,KEGG_reaction,-
17748,cg2575,KEGG_reaction,-
17749,cg2576,KEGG_reaction,R00375
17750,cg2576,KEGG_reaction,R00376
17751,cg2576,KEGG_reaction,R00377
17752,cg2576,KEGG_reaction,R00378
17753,cg2577,KEGG_reaction,-
17754,cg2578,KEGG_reaction,-
17755,cg2579,KEGG_reaction,-
17756,cg2581,KEGG_reaction,R01518
17757,cg2582,KEGG_reaction,-
17758,cg2584,KEGG_reaction,R00137
17759,cg2584,KEGG_reaction,R03005
17760,cg2585,KEGG_reaction,-
17761,cg2586,KEGG_reaction,R03313
17762,cg2587,KEGG_reaction,-
17763,cg2588,KEGG_reaction,R00239
17764,cg2589,KEGG_reaction,-
17765,cg2590,KEGG_reaction,-
17766,cg2591,KEGG_reaction,R08878
17767,cg2592,KEGG_reaction,-
17768,cg2594,KEGG_reaction,-
17769,cg2595,KEGG_reaction,-
17770,cg2597,KEGG_reaction,-
17771,cg2598,KEGG_reaction,-
17772,cg2599,KEGG_reaction,-
17773,cg2600,KEGG_reaction,-
17774,cg2601,KEGG_reaction,-
17775,cg2602,KEGG_reaction,-
17776,cg2603,KEGG_reaction,R00124
17777,cg2603,KEGG_reaction,R00139
17778,cg2603,KEGG_reaction,R00156
17779,cg2603,KEGG_reaction,R00330
17780,cg2603,KEGG_reaction,R00570
17781,cg2603,KEGG_reaction,R00722
17782,cg2603,KEGG_reaction,R01137
17783,cg2603,KEGG_reaction,R01857
17784,cg2603,KEGG_reaction,R02093
17785,cg2603,KEGG_reaction,R02326
17786,cg2603,KEGG_reaction,R02331
17787,cg2603,KEGG_reaction,R03530
17788,cg2603,KEGG_reaction,R11894
17789,cg2603,KEGG_reaction,R11895
17790,cg2604,KEGG_reaction,-
17791,cg2605,KEGG_reaction,-
17792,cg2606,KEGG_reaction,-
17793,cg2607,KEGG_reaction,-
17794,cg2608,KEGG_reaction,R00942
17795,cg2608,KEGG_reaction,R02237
17796,cg2608,KEGG_reaction,R04241
17797,cg2609,KEGG_reaction,R03665
17798,cg2610,KEGG_reaction,-
17799,cg2611,KEGG_reaction,-
17800,cg2612,KEGG_reaction,R00182
17801,cg2612,KEGG_reaction,R00510
17802,cg2613,KEGG_reaction,R00342
17803,cg2613,KEGG_reaction,R07136
17804,cg2614,KEGG_reaction,-
17805,cg2615,KEGG_reaction,-
17806,cg2616,KEGG_reaction,R11107
17807,cg2617,KEGG_reaction,-
17808,cg2618,KEGG_reaction,-
17809,cg2619,KEGG_reaction,-
17810,cg2620,KEGG_reaction,-
17811,cg2621,KEGG_reaction,-
17812,cg2622,KEGG_reaction,R00410
17813,cg2623,KEGG_reaction,R00410
17814,cg2624,KEGG_reaction,-
17815,cg2625,KEGG_reaction,R00238
17816,cg2625,KEGG_reaction,R01177
17817,cg2626,KEGG_reaction,R02991
17818,cg2627,KEGG_reaction,-
17819,cg2628,KEGG_reaction,R02991
17820,cg2628,KEGG_reaction,R03470
17821,cg2629,KEGG_reaction,R03307
17822,cg2630,KEGG_reaction,R01631
17823,cg2630,KEGG_reaction,R03549
17824,cg2631,KEGG_reaction,R01631
17825,cg2631,KEGG_reaction,R03549
17826,cg2633,KEGG_reaction,-
17827,cg2634,KEGG_reaction,R06990
17828,cg2635,KEGG_reaction,R05300
17829,cg2635,KEGG_reaction,R05390
17830,cg2635,KEGG_reaction,R06989
17831,cg2635,KEGG_reaction,R08116
17832,cg2635,KEGG_reaction,R09229
17833,cg2636,KEGG_reaction,R00817
17834,cg2636,KEGG_reaction,R04258
17835,cg2636,KEGG_reaction,R05299
17836,cg2636,KEGG_reaction,R08114
17837,cg2636,KEGG_reaction,R08115
17838,cg2636,KEGG_reaction,R09134
17839,cg2637,KEGG_reaction,R05290
17840,cg2637,KEGG_reaction,R05291
17841,cg2637,KEGG_reaction,R05428
17842,cg2637,KEGG_reaction,R05621
17843,cg2637,KEGG_reaction,R05622
17844,cg2637,KEGG_reaction,R05665
17845,cg2637,KEGG_reaction,R08100
17846,cg2637,KEGG_reaction,R08101
17847,cg2637,KEGG_reaction,R08108
17848,cg2637,KEGG_reaction,R08109
17849,cg2637,KEGG_reaction,R08110
17850,cg2638,KEGG_reaction,R05290
17851,cg2638,KEGG_reaction,R05291
17852,cg2638,KEGG_reaction,R05428
17853,cg2638,KEGG_reaction,R05621
17854,cg2638,KEGG_reaction,R05622
17855,cg2638,KEGG_reaction,R05665
17856,cg2638,KEGG_reaction,R08100
17857,cg2638,KEGG_reaction,R08101
17858,cg2638,KEGG_reaction,R08108
17859,cg2638,KEGG_reaction,R08109
17860,cg2638,KEGG_reaction,R08110
17861,cg2639,KEGG_reaction,R05290
17862,cg2639,KEGG_reaction,R05291
17863,cg2639,KEGG_reaction,R05428
17864,cg2639,KEGG_reaction,R05621
17865,cg2639,KEGG_reaction,R05622
17866,cg2639,KEGG_reaction,R05665
17867,cg2639,KEGG_reaction,R08100
17868,cg2639,KEGG_reaction,R08101
17869,cg2639,KEGG_reaction,R08108
17870,cg2639,KEGG_reaction,R08109
17871,cg2639,KEGG_reaction,R08110
17872,cg2640,KEGG_reaction,R00813
17873,cg2640,KEGG_reaction,R05292
17874,cg2640,KEGG_reaction,R05293
17875,cg2640,KEGG_reaction,R05309
17876,cg2640,KEGG_reaction,R05314
17877,cg2640,KEGG_reaction,R08111
17878,cg2640,KEGG_reaction,R08112
17879,cg2640,KEGG_reaction,R08113
17880,cg2641,KEGG_reaction,-
17881,cg2642,KEGG_reaction,-
17882,cg2643,KEGG_reaction,-
17883,cg2644,KEGG_reaction,-
17884,cg2645,KEGG_reaction,-
17885,cg2647,KEGG_reaction,-
17886,cg2648,KEGG_reaction,-
17887,cg2649,KEGG_reaction,-
17888,cg2650,KEGG_reaction,-
17889,cg2651,KEGG_reaction,-
17890,cg2652,KEGG_reaction,-
17891,cg2657,KEGG_reaction,-
17892,cg2658,KEGG_reaction,R01056
17893,cg2658,KEGG_reaction,R09030
17894,cg2659,KEGG_reaction,-
17895,cg2661,KEGG_reaction,-
17896,cg2662,KEGG_reaction,R00899
17897,cg2662,KEGG_reaction,R04951
17898,cg2664,KEGG_reaction,-
17899,cg2666,KEGG_reaction,-
17900,cg2668,KEGG_reaction,R04787
17901,cg2668,KEGG_reaction,R04798
17902,cg2668,KEGG_reaction,R04800
17903,cg2668,KEGG_reaction,R09691
17904,cg2668,KEGG_reaction,R09692
17905,cg2670,KEGG_reaction,R04787
17906,cg2670,KEGG_reaction,R04798
17907,cg2670,KEGG_reaction,R04800
17908,cg2670,KEGG_reaction,R09691
17909,cg2670,KEGG_reaction,R09692
17910,cg2672,KEGG_reaction,R02065
17911,cg2672,KEGG_reaction,R04218
17912,cg2672,KEGG_reaction,R07270
17913,cg2672,KEGG_reaction,R10177
17914,cg2673,KEGG_reaction,-
17915,cg2674,KEGG_reaction,-
17916,cg2675,KEGG_reaction,-
17917,cg2676,KEGG_reaction,-
17918,cg2677,KEGG_reaction,-
17919,cg2678,KEGG_reaction,-
17920,cg2679,KEGG_reaction,-
17921,cg2680,KEGG_reaction,R00908
17922,cg2680,KEGG_reaction,R01684
17923,cg2683,KEGG_reaction,-
17924,cg2684,KEGG_reaction,-
17925,cg2685,KEGG_reaction,-
17926,cg2686,KEGG_reaction,-
17927,cg2687,KEGG_reaction,R00999
17928,cg2687,KEGG_reaction,R01288
17929,cg2687,KEGG_reaction,R02508
17930,cg2687,KEGG_reaction,R03217
17931,cg2687,KEGG_reaction,R03260
17932,cg2687,KEGG_reaction,R04944
17933,cg2687,KEGG_reaction,R04945
17934,cg2687,KEGG_reaction,R04946
17935,cg2688,KEGG_reaction,-
17936,cg2689,KEGG_reaction,-
17937,cg2690,KEGG_reaction,-
17938,cg2691,KEGG_reaction,-
17939,cg2692,KEGG_reaction,-
17940,cg2693,KEGG_reaction,-
17941,cg2695,KEGG_reaction,-
17942,cg2697,KEGG_reaction,-
17943,cg2699,KEGG_reaction,-
17944,cg2700,KEGG_reaction,R02135
17945,cg2700,KEGG_reaction,R04620
17946,cg2701,KEGG_reaction,-
17947,cg2703,KEGG_reaction,-
17948,cg2704,KEGG_reaction,-
17949,cg2705,KEGG_reaction,-
17950,cg2707,KEGG_reaction,-
17951,cg2708,KEGG_reaction,-
17952,cg2710,KEGG_reaction,-
17953,cg2712,KEGG_reaction,-
17954,cg2713,KEGG_reaction,-
17955,cg2714,KEGG_reaction,-
17956,cg2715,KEGG_reaction,-
17957,cg2716,KEGG_reaction,R01394
17958,cg2717,KEGG_reaction,-
17959,cg2718,KEGG_reaction,-
17960,cg2719,KEGG_reaction,-
17961,cg2720,KEGG_reaction,-
17962,cg2722,KEGG_reaction,-
17963,cg2727,KEGG_reaction,-
17964,cg2728,KEGG_reaction,R00256
17965,cg2728,KEGG_reaction,R01579
17966,cg2729,KEGG_reaction,-
17967,cg2730,KEGG_reaction,-
17968,cg2731,KEGG_reaction,R01482
17969,cg2731,KEGG_reaction,R01983
17970,cg2732,KEGG_reaction,R00022
17971,cg2732,KEGG_reaction,R01737
17972,cg2732,KEGG_reaction,R02412
17973,cg2732,KEGG_reaction,R05963
17974,cg2732,KEGG_reaction,R07809
17975,cg2732,KEGG_reaction,R07810
17976,cg2732,KEGG_reaction,R10831
17977,cg2733,KEGG_reaction,-
17978,cg2734,KEGG_reaction,R01268
17979,cg2735,KEGG_reaction,-
17980,cg2736,KEGG_reaction,-
17981,cg2737,KEGG_reaction,-
17982,cg2738,KEGG_reaction,R01625
17983,cg2739,KEGG_reaction,-
17984,cg2741,KEGG_reaction,-
17985,cg2743,KEGG_reaction,R01624
17986,cg2743,KEGG_reaction,R01626
17987,cg2743,KEGG_reaction,R04355
17988,cg2743,KEGG_reaction,R04428
17989,cg2743,KEGG_reaction,R04429
17990,cg2743,KEGG_reaction,R04533
17991,cg2743,KEGG_reaction,R04534
17992,cg2743,KEGG_reaction,R04535
17993,cg2743,KEGG_reaction,R04536
17994,cg2743,KEGG_reaction,R04537
17995,cg2743,KEGG_reaction,R04543
17996,cg2743,KEGG_reaction,R04544
17997,cg2743,KEGG_reaction,R04566
17998,cg2743,KEGG_reaction,R04568
17999,cg2743,KEGG_reaction,R04724
18000,cg2743,KEGG_reaction,R04726
18001,cg2743,KEGG_reaction,R04952
18002,cg2743,KEGG_reaction,R04953
18003,cg2743,KEGG_reaction,R04954
18004,cg2743,KEGG_reaction,R04955
18005,cg2743,KEGG_reaction,R04957
18006,cg2743,KEGG_reaction,R04958
18007,cg2743,KEGG_reaction,R04960
18008,cg2743,KEGG_reaction,R04961
18009,cg2743,KEGG_reaction,R04963
18010,cg2743,KEGG_reaction,R04964
18011,cg2743,KEGG_reaction,R04965
18012,cg2743,KEGG_reaction,R04966
18013,cg2743,KEGG_reaction,R04968
18014,cg2743,KEGG_reaction,R04969
18015,cg2743,KEGG_reaction,R07762
18016,cg2743,KEGG_reaction,R07763
18017,cg2743,KEGG_reaction,R07764
18018,cg2743,KEGG_reaction,R07765
18019,cg2743,KEGG_reaction,R10700
18020,cg2745,KEGG_reaction,-
18021,cg2746,KEGG_reaction,-
18022,cg2747,KEGG_reaction,-
18023,cg2748,KEGG_reaction,-
18024,cg2750,KEGG_reaction,-
18025,cg2751,KEGG_reaction,R00426
18026,cg2751,KEGG_reaction,R00720
18027,cg2751,KEGG_reaction,R01855
18028,cg2751,KEGG_reaction,R02100
18029,cg2751,KEGG_reaction,R02720
18030,cg2751,KEGG_reaction,R03531
